"Istituzione","Contratto","Macrocategoria","Categoria","Tele Lavoro Uomini","Tele Lavoro Donne","Soggetti Turnazione Uomini","Soggetti Turnazione Donne","Soggetti Reperibilità Uomini","Soggeti Reperibilità Donne"
"C253","RALN","ND","CC","0","0","4","6","1","1"
"C261","RALN","ND","CC","0","0","0","0","0","2"
"C269","RALN","ND","CC","0","0","0","0","5","0"
"C271","RALN","ND","CC","0","0","0","0","1","0"
"C272","RALN","ND","CC","0","0","0","4","0","0"
"C275","RALN","ND","CC","0","0","10","0","0","2"
"C278","RALN","ND","CC","0","0","5","5","1","0"
"C293","RALN","ND","CC","0","0","1","0","0","0"
"C294","RALN","ND","CC","0","0","4","1","0","0"
"C299","PRTN","ND","CC","0","0","4","2","11","0"
"C305","RALN","ND","CC","0","0","7","6","10","8"
"C306","RALN","ND","CC","0","0","6","9","15","10"
"C307","RALN","ND","CC","0","0","14","4","0","0"
"C308","RALN","ND","CC","0","0","8","0","1","0"
"C310","RALN","ND","CC","0","0","2","1","4","1"
"C315","RALN","ND","CC","0","0","12","10","12","12"
"C321","RALN","ND","CC","0","0","2","0","0","0"
"C322","RALN","ND","CC","0","0","20","5","27","7"
"C326","RALN","ND","CC","0","0","1","0","0","0"
"C333","RALN","ND","CC","0","0","2","5","0","0"
"C335","RALN","ND","CC","0","0","5","4","6","4"
"C338","RALN","ND","CC","0","1","4","6","0","0"
"C337","RALN","ND","CC","0","0","3","4","2","2"
"C344","RALN","ND","CC","0","0","16","3","15","2"
"C350","RALN","ND","CC","0","0","38","89","44","28"
"C349","RALN","ND","CC","0","0","1","2","2","3"
"C358","RALN","ND","CC","0","0","0","0","3","2"
"C359","RALN","ND","CC","0","0","22","20","21","15"
"C365","RALN","ND","CC","0","0","2","0","0","0"
"C367","RALN","ND","CC","0","0","3","1","3","1"
"C375","RALN","ND","CC","0","0","4","0","6","1"
"C376","RALN","ND","CC","0","0","2","0","2","0"
"C385","RALN","ND","CC","0","0","9","3","11","8"
"C391","RALN","ND","CC","0","0","2","0","1","0"
"C394","RALN","ND","CC","0","0","4","0","0","0"
"C402","RALN","ND","CC","0","0","0","0","2","0"
"C403","RALN","ND","CC","0","0","5","2","0","0"
"C412","RALN","ND","CC","0","0","8","6","2","2"
"C417","RALN","ND","CC","0","0","0","0","1","0"
"C424","RALN","ND","CC","2","0","1","0","0","0"
"C427","RALN","ND","CC","0","0","7","5","1","1"
"C428","RALN","ND","CC","0","0","6","5","10","6"
"C430","RALN","ND","CC","0","0","48","28","49","18"
"C437","RALN","ND","CC","0","0","4","0","0","0"
"C441","RALN","ND","CC","0","0","59","28","59","28"
"C445","RALN","ND","CC","0","0","3","0","0","0"
"C449","RALN","ND","CC","0","0","10","5","10","7"
"C452","RALN","ND","CC","0","0","4","6","6","6"
"C455","RALN","ND","CC","0","0","0","1","0","0"
"C473","RALN","ND","CC","0","0","25","11","8","0"
"C476","REVA","ND","CC","0","0","29","15","33","15"
"C481","PRBZ","ND","CC","0","0","0","0","17","0"
"C483","RALN","ND","CC","0","0","0","1","0","0"
"C485","RALN","ND","CC","0","0","0","0","2","0"
"C487","RALN","ND","CC","0","0","7","4","9","4"
"C488","RALN","ND","CC","0","0","2","0","2","1"
"C489","RALN","ND","CC","0","0","6","23","10","25"
"C493","REFR","ND","CC","0","0","1","0","0","0"
"C496","RALN","ND","CC","0","0","1","3","1","0"
"C503","RALN","ND","CC","0","0","7","3","1","1"
"C512","RALN","ND","CC","0","0","4","1","6","1"
"C513","PRTN","ND","CC","0","0","0","0","5","0"
"C516","RALN","ND","CC","0","0","1","0","0","0"
"C517","RALN","ND","CC","0","0","4","4","0","2"
"C518","RALN","ND","CC","0","0","2","0","0","0"
"C519","RALN","ND","CC","0","0","0","0","1","0"
"C8250","RALN","ND","CC","0","0","6","18","11","18"
"C522","RALN","ND","CC","0","0","0","0","1","0"
"C526","RALN","ND","CC","0","0","10","1","8","1"
"C527","RALN","ND","CC","0","0","10","4","5","0"
"C528","RALN","ND","CC","0","0","47","31","6","0"
"C536","RALN","ND","CC","0","0","11","3","0","0"
"C540","RALN","ND","CC","0","0","3","0","4","0"
"C553","RALN","ND","CC","0","0","3","0","0","0"
"C574","RALN","ND","CC","0","0","3","3","0","0"
"C577","RALN","ND","CC","0","0","5","5","0","0"
"C579","RALN","ND","CC","0","0","26","4","28","5"
"C582","RALN","ND","CC","0","0","10","3","0","0"
"C584","RALN","ND","CC","0","0","2","1","1","0"
"C585","RALN","ND","CC","0","0","26","11","22","3"
"C588","RALN","ND","CC","0","0","4","1","0","0"
"C592","RALN","ND","CC","0","0","3","2","1","0"
"C596","RALN","ND","CC","0","0","13","3","0","3"
"C597","RALN","ND","CC","0","0","0","0","6","1"
"C600","RALN","ND","CC","0","0","1","0","1","1"
"C601","RALN","ND","CC","0","0","37","63","38","14"
"C606","RALN","ND","CC","0","0","4","0","0","0"
"C609","RALN","ND","CC","0","0","6","3","0","3"
"C617","RALN","ND","CC","0","0","2","1","3","0"
"C626","RALN","ND","CC","0","0","41","15","50","20"
"C628","RALN","ND","CC","0","0","43","11","50","11"
"C629","RALN","ND","CC","0","0","3","0","3","2"
"C630","RALN","ND","CC","0","0","3","1","4","1"
"C631","REFR","ND","CC","0","0","4","1","0","0"
"C634","RALN","ND","CC","0","0","0","0","6","2"
"C644","REFR","ND","CC","0","0","4","1","0","0"
"C643","RALN","ND","CC","0","0","0","0","2","0"
"C8251","RALN","ND","CC","0","0","1","1","0","1"
"C658","RALN","ND","CC","0","0","24","6","24","5"
"C668","RALN","ND","CC","0","0","4","0","6","0"
"C671","RALN","ND","CC","0","0","9","7","11","6"
"C672","RALN","ND","CC","0","0","4","0","0","0"
"C673","RALN","ND","CC","0","0","4","0","0","0"
"C680","RALN","ND","CC","0","0","3","1","4","2"
"C676","RALN","ND","CC","0","0","4","1","0","1"
"C685","RALN","ND","CC","0","0","0","0","1","0"
"C695","RALN","ND","CC","0","0","1","0","0","0"
"C696","RALN","ND","CC","0","0","5","0","8","0"
"C706","RALN","ND","CC","0","0","0","0","2","1"
"C723","RALN","ND","CC","0","0","1","0","1","0"
"C725","RALN","ND","CC","0","0","0","0","1","5"
"C737","RALN","ND","CC","0","0","3","3","0","0"
"C738","RALN","ND","CC","0","0","5","0","0","4"
"C739","RALN","ND","CC","0","0","6","2","3","0"
"C750","RALN","ND","CC","0","0","2","7","2","3"
"C753","RALN","ND","CC","0","0","2","1","0","0"
"C754","RALN","ND","CC","0","0","47","15","58","12"
"C758","RALN","ND","CC","0","0","7","3","8","4"
"C759","RALN","ND","CC","1","0","2","1","0","0"
"C771","PRTN","ND","CC","0","0","0","0","1","0"
"C775","RALN","ND","CC","0","0","3","1","1","4"
"C776","REFR","ND","CC","0","0","3","0","0","0"
"C779","RALN","ND","CC","0","0","21","6","5","2"
"C792","RALN","ND","CC","0","0","27","14","31","5"
"C798","RALN","ND","CC","0","0","2","9","0","0"
"C801","RALN","ND","CC","0","0","4","1","3","0"
"C806","RALN","ND","CC","0","0","8","4","8","8"
"C818","RALN","ND","CC","0","0","2,5","0","1","1"
"C819","RALN","ND","CC","0","0","21","6","0","0"
"C820","RALN","ND","CC","0","0","0","1","0","1"
"C8298","RALN","ND","CC","0","0","5","2","5","2"
"C826","RALN","ND","CC","0","0","13","5","6","0"
"C834","RALN","ND","CC","0","0","2","4","6","4"
"C847","RALN","ND","CC","0","0","0","1","3","2"
"C849","RALN","ND","CC","0","0","36","9","43","8"
"C855","RALN","ND","CC","0","0","0","1","1","1"
"C859","RALN","ND","CC","0","0","77","29","80","15"
"C861","RALN","ND","CC","0","0","3","0","1","0"
"C870","RALN","ND","CC","0","0","3","2","3","2"
"C871","REFR","ND","CC","0","0","0","0","0","2"
"C878","RALN","ND","CC","0","0","5","0","0","0"
"C893","RALN","ND","CC","0","0","11","1","17","2"
"C897","RALN","ND","CC","0","0","0","0","1","1"
"C903","RALN","ND","CC","0","0","4","3","4","5"
"C904","RALN","ND","CC","0","0","1","2","2","2"
"C910","RALN","ND","CC","0","0","24","10","24","12"
"C916","RALN","ND","CC","0","0","2","1","2","1"
"C917","RALN","ND","CC","0","0","1","0","1","0"
"C924","RALN","ND","CC","0","0","19","9","25","11"
"C927","RALN","ND","CC","0","0","3","0","3","2"
"C929","RALN","ND","CC","0","0","1","1","2","3"
"C931","RALN","ND","CC","0","0","33","4","34","5"
"C955","RALN","ND","CC","0","0","4","1","5","2"
"C957","RALN","ND","CC","0","0","4","0","4","1"
"C963","RALN","ND","CC","4","25","307","392","271","234"
"C968","RALN","ND","CC","0","0","0","0","1","0"
"C970","PRBZ","ND","CC","0","9","13","2","0","0"
"C983","RALN","ND","CC","0","0","6","16","5","5"
"C991","RALN","ND","CC","0","0","0","0","1","0"
"C1003","RALN","ND","CC","0","0","6","5","6","2"
"C1005","RALN","ND","CC","0","0","0","0","1","1"
"C1007","RALN","ND","CC","0","0","0","0","3","0"
"C1010","RALN","ND","CC","0","0","6","3","2","0"
"C1014","RALN","ND","CC","0","0","2","1,5","0","0"
"C1016","RALN","ND","CC","0","0","2","1","3","2"
"C1038","RALN","ND","CC","0","0","3","2","0","0"
"C1041","RALN","ND","CC","0","0","0","0","1","0"
"C1047","RALN","ND","CC","0","0","1","1","0","0"
"C1028","RALN","ND","CC","0","0","8","4","1","0"
"C1032","RALN","ND","CC","0","0","2","0","0","0"
"C1044","RALN","ND","CC","0","0","3","2","4","2"
"C1051","RALN","ND","CC","0","1","0","0","0","0"
"C1055","RALN","ND","CC","0","0","0","0","1","1"
"C1069","RALN","ND","CC","0","0","7","0","10","0"
"C1070","RALN","ND","CC","0","0","15","0","1","1"
"C1079","RALN","ND","CC","0","0","1","0","2","0"
"C1084","RALN","ND","CC","0","0","3","0","2","0"
"C1088","RALN","ND","CC","0","0","0","2","0","0"
"C1092","RALN","ND","CC","0","0","4","3","1","1"
"C1095","RALN","ND","CC","0","0","10","8","16","8"
"C1097","RALN","ND","CC","0","0","8","3","12","3"
"C1098","RALN","ND","CC","0","0","5","0","0","2"
"C1103","RALN","ND","CC","0","0","1","3","2","3"
"C1107","RALN","ND","CC","0","0","2","1","0","0"
"C1109","RALN","ND","CC","0","0","0","1","0","0"
"C1114","RALN","ND","CC","0","0","2","1","0","0"
"C1126","RALN","ND","CC","0","0","1","0","1","0"
"C1127","RALN","ND","CC","0","0","1","0","0","0"
"C1128","RALN","ND","CC","0","0","157","87","155","91"
"C1130","RALN","ND","CC","0","0","2","0","0","0"
"C1131","PRBZ","ND","CC","0","0","1","0","0","0"
"C1133","RALN","ND","CC","0","0","14","2","15","2"
"C1145","RALN","ND","CC","0","0","48","26","57","20"
"C1152","RALN","ND","CC","0","0","3","0","6","0"
"C1156","RALN","ND","CC","0","0","2","0","0","0"
"C1160","RALN","ND","CC","0","0","0","0","2","0"
"C1162","RALN","ND","CC","0","0","6","1","6","1"
"C1163","RALN","ND","CC","0","0","12","0","2","0"
"C1169","RALN","ND","CC","0","3","14","2","0","2"
"C1173","RALN","ND","CC","0","0","4","0","1","1"
"C1181","RALN","ND","CC","0","0","7","2","9","2"
"C1192","RALN","ND","CC","0","0","11","4","3","4"
"C1195","RALN","ND","CC","0","0","2","1","0","2"
"C1198","RALN","ND","CC","0","0","6","2","7","1"
"C1204","REFR","ND","CC","0","0","2","1","0","0"
"C1212","RALN","ND","CC","0","0","1","1","1","1"
"C1214","RALN","ND","CC","0","0","0","0","0","1"
"C1215","RALN","ND","CC","0","0","1","1","2","2"
"C1222","RALN","ND","CC","0","0","3","1","0","2"
"C1229","RALN","ND","CC","0","0","3","0","0","0"
"C1234","RALN","ND","CC","0","0","9","2","1","0"
"C1236","RALN","ND","CC","0","0","28","82","20","11"
"C1243","REFR","ND","CC","0","0","1","2","0","0"
"C1248","RALN","ND","CC","0","0","4","1","5","2"
"C1254","RALN","ND","CC","0","0","0","1","1","0"
"C1262","RALN","ND","CC","0","0","2","0","0","0"
"C1263","RALN","ND","CC","0","0","5","0","1","0"
"C1264","RALN","ND","CC","0","0","205","24","196","25"
"C1276","RALN","ND","CC","0","0","3","0","0","0"
"C1277","RALN","ND","CC","0","0","3","3","4","0"
"C1278","RALN","ND","CC","0","0","15","2","4","1"
"C1280","RALN","ND","CC","0","0","2","0","1","0"
"C1286","RALN","ND","CC","0","0","0","0","1","0"
"C1288","RALN","ND","CC","0","0","2","0","2","0"
"C1295","RALN","ND","CC","0","0","2","2","2","0"
"C1299","RALN","ND","CC","0","0","4","3","0","0"
"C1300","RALN","ND","CC","0","0","2","0","0","0"
"C1304","RALN","ND","CC","0","0","0","0","5","1"
"C1310","RALN","ND","CC","0","0","8","9","3","2"
"C1320","RALN","ND","CC","0","0","6","2","0","0"
"C1327","RALN","ND","CC","0","0","0","0","3","2"
"C1332","RALN","ND","CC","0","0","2","1","2","1"
"C1341","RALN","ND","CC","0","0","3","1","1","1"
"C1346","RALN","ND","CC","0","0","3","0","3","1"
"C1348","RALN","ND","CC","0","0","15","12","2","1"
"C1352","RALN","ND","CC","0","0","3","0","0","0"
"C1358","RALN","ND","CC","0","0","4","1","1","1"
"C1363","RALN","ND","CC","0","0","6","0","0","2"
"C1364","RALN","ND","CC","0","0","2","0","1","1"
"C1370","REFR","ND","CC","0","0","1","0","0","0"
"C1380","RALN","ND","CC","0","0","1","5","1","3"
"C1383","RALN","ND","CC","0","0","0","0","0","2"
"C1390","RALN","ND","CC","0","0","25","48","2","0"
"C1389","RALN","ND","CC","0","0","6","0","1","2"
"C1392","RALN","ND","CC","0","0","2","5","1","0"
"C1396","RALN","ND","CC","0","0","14","6","0","0"
"C1398","RALN","ND","CC","0","0","3","0","0","2"
"C1399","RALN","ND","CC","0","0","0","0","0","1"
"C1445","PRBZ","ND","CC","0","1","0","0","0","0"
"C1400","RALN","ND","CC","0","0","38","7","4","0"
"C1401","RALN","ND","CC","0","0","0","0","1","0"
"C1402","RALN","ND","CC","0","0","10","2","12","2"
"C1416","REFR","ND","CC","0","0","2","1","0","0"
"C1419","RALN","ND","CC","0","0","0","0","1","0"
"C1430","RALN","ND","CC","0","0","3","1","1","0"
"C1442","RALN","ND","CC","0","0","0","0","0","1"
"C1457","RALN","ND","CC","0","0","2","0","3","2"
"C1463","RALN","ND","CC","0","0","3","1","0","0"
"C1464","RALN","ND","CC","0","0","4","2","6","3"
"C1468","REFR","ND","CC","0","0","1","0","0","0"
"C1470","RALN","ND","CC","0","0","27","1","38","4"
"C1471","RALN","ND","CC","0","0","5","0","9","1"
"C1479","RALN","ND","CC","0","0","0","1","0","0"
"C1485","RALN","ND","CC","0","0","22","2","25","5"
"C1489","RALN","ND","CC","0","0","1","1","0","0"
"C1497","RALN","ND","CC","0","0","0","0","1","2"
"C1499","RALN","ND","CC","0","0","0","1","0","0"
"C1501","RALN","ND","CC","0","0","18,25","4,05","0,03","0,03"
"C1503","RALN","ND","CC","0","0","2","3","2","1"
"C1504","RALN","ND","CC","0","0","10","7","6","0"
"C1505","RALN","ND","CC","0","0","0","0","1","1"
"C1509","RALN","ND","CC","0","0","1","0","2","2"
"C1510","RALN","ND","CC","0","0","10","15","5","1"
"C1511","RALN","ND","CC","0","0","1","3","1","5"
"C1514","RALN","ND","CC","0","0","1","0","1","0"
"C1523","RALN","ND","CC","0","0","1","0","1","0"
"C1524","RALN","ND","CC","0","0","3","1","3","2"
"C1530","RALN","ND","CC","0","0","4","6","3","0"
"C1538","RALN","ND","CC","0","0","1","2","0","3"
"C1542","RALN","ND","CC","0","0","1","1","1","1"
"C1544","RALN","ND","CC","0","0","2","0","0","1"
"C1550","RALN","ND","CC","0","0","11","3","1","0"
"C1549","RALN","ND","CC","0","0","1","0","1","0"
"C1554","RALN","ND","CC","0","0","1","1","2","1"
"C1560","RALN","ND","CC","0","0","2","1","0","0"
"C1562","RALN","ND","CC","0","0","5","0","0","2"
"C1564","RALN","ND","CC","0","0","14","7","17","8"
"C1565","RALN","ND","CC","0","0","5","3","6","3"
"C1576","RALN","ND","CC","0","0","7","0","7","1"
"C1578","RALN","ND","CC","0","0","7","4","6","4"
"C1590","RALN","ND","CC","0","0","3","0","1","1"
"C1591","RALN","ND","CC","0","0","15","4","15","4"
"C1599","RALN","ND","CC","0","0","5","2","9","2"
"C1612","RALN","ND","CC","0","0","2","1","1","1"
"C1615","RALN","ND","CC","0","0","14","2","16","2"
"C1616","RALN","ND","CC","0","0","6","0","7","1"
"C1622","REFR","ND","CC","0","0","2","0","0","0"
"C1625","RALN","ND","CC","0","0","9","19","5","0"
"C1627","RALN","ND","CC","0","0","4","2","5","2"
"C1629","RALN","ND","CC","0","0","0","6","0","1"
"C1647","RALN","ND","CC","0","0","3","1","5","2"
"C1648","RALN","ND","CC","0","0","1","1","0","0"
"C1655","RALN","ND","CC","0","0","3","1","0","1"
"C1658","RALN","ND","CC","0","0","44","22","45","20"
"C1664","RALN","ND","CC","0","0","0","2","0","0"
"C1674","RALN","ND","CC","0","0","0","0","1","0"
"C1701","RALN","ND","CC","0","0","20","9","19","8"
"C1696","RALN","ND","CC","0","0","2","2","0","0"
"C1697","RALN","ND","CC","0","0","9","10","0","0"
"C1714","RALN","ND","CC","0","0","9","1","1","0"
"C1721","RALN","ND","CC","0","0","20","3","28","5"
"C1724","RALN","ND","CC","0","0","8","4","0","1"
"C1729","RALN","ND","CC","0","0","2","0","2","1"
"C1735","RALN","ND","CC","0","0","3","0","3","0"
"C1736","RALN","ND","CC","0","0","5","4","4","7"
"C1737","RALN","ND","CC","0","0","6","1","6","1"
"C1738","RALN","ND","CC","0","0","13","0","16","1"
"C1749","RALN","ND","CC","0","0","1","1","0","0"
"C1753","RALN","ND","CC","0","0","2","3","5","3"
"C1755","RALN","ND","CC","0","0","16","5","17","7"
"C1756","RALN","ND","CC","0","0","2","0","3","0"
"C12258","RALN","ND","CC","0","0","4","5","0","3"
"C1759","RALN","ND","CC","0","0","12","11","4","2"
"C1770","RALN","ND","CC","0","0","60","10","51","3"
"C1771","RALN","ND","CC","0","0","1","3","0","0"
"C1778","RALN","ND","CC","0","0","1","1","0","0"
"C1781","RALN","ND","CC","0","0","0","0","1","0"
"C1785","RALN","ND","CC","0","0","2","1","1","2"
"C1787","RALN","ND","CC","0","0","1","2","2","3"
"C1788","RALN","ND","CC","0","0","1","0","0","0"
"C1792","REFR","ND","CC","0","0","1","0","0","0"
"C1798","RALN","ND","CC","0","0","4","3","0","0"
"C1795","RALN","ND","CC","0","0","6","2","1","1"
"C1799","RALN","ND","CC","0","0","6","4","1","1"
"C1805","RALN","ND","CC","0","0","2","0","0","0"
"C1812","RALN","ND","CC","0","0","0","0","1","0"
"C1813","RALN","ND","CC","0","0","0","0","0","1"
"C1816","RALN","ND","CC","0","0","6","2","10","4"
"C1825","RALN","ND","CC","0","0","4","0","5","1"
"C1835","RALN","ND","CC","0","0","5","0","5","0"
"C1846","RALN","ND","CC","0","0","2","2","4","2"
"C1852","RALN","ND","CC","0","0","1","1","0","0"
"C1856","RALN","ND","CC","0","0","1","2","4","2"
"C1864","RALN","ND","CC","0","0","0","0","0","1"
"C1877","RALN","ND","CC","0","0","1","3","1","1"
"C1879","RALN","ND","CC","0","0","3","2","0","0"
"C1882","RALN","ND","CC","0","0","2","1","2","1"
"C1946","RALN","ND","CC","0","0","0","0","1","0"
"C1950","RALN","ND","CC","0","0","2","1","0","0"
"C1991","RALN","ND","CC","0","0","9","2","0","0"
"C1995","RALN","ND","CC","0","0","8","16","10","3"
"C1837","RALN","ND","CC","0","0","1","0","2","0"
"C1862","RALN","ND","CC","0","0","9","2","11","5"
"C1866","RALN","ND","CC","0","0","2","0","2","1"
"C1874","RALN","ND","CC","0","0","3","5","0","0"
"C1869","RALN","ND","CC","0","0","11","6","0","0"
"C1885","RALN","ND","CC","0","0","3","2","0","0"
"C1888","RALN","ND","CC","0","0","0","2","0","0"
"C1890","RALN","ND","CC","0","0","2","0","5","0"
"C1889","RALN","ND","CC","0","0","54","19","63","17"
"C1891","RALN","ND","CC","0","0","5","1","0","0"
"C1892","RALN","ND","CC","0","0","10","2","0","0"
"C1896","RALN","ND","CC","0","0","7","3","9","2"
"C1917","RALN","ND","CC","0","0","4","2","2","3"
"C1920","RALN","ND","CC","0","0","0","1","3","0"
"C1930","RALN","ND","CC","0","0","0","0","1","0"
"C1931","RALN","ND","CC","0","0","0","0","2","0"
"C1933","RALN","ND","CC","0","0","5","0","5","2"
"C1949","RALN","ND","CC","0","0","1","0","0","0"
"C1960","RALN","ND","CC","0","0","2","1","0","0"
"C1965","RALN","ND","CC","0","0","5","0","1","0"
"C1979","RALN","ND","CC","0","0","3","4","0","0"
"C2002","RALN","ND","CC","0","0","4","1","2","0"
"C2005","RALN","ND","CC","0","0","5","0","5","1"
"C2014","RALN","ND","CC","0","0","12","5","9","2"
"C2016","RALN","ND","CC","0","0","0","0","2","0"
"C2020","RALN","ND","CC","0","0","6","8","8","1"
"C2021","RALN","ND","CC","0","1","4","1","2","0"
"C2023","RALN","ND","CC","0","0","2","1","3","2"
"C2035","RALN","ND","CC","0","0","3","2","0","2"
"C2036","RALN","ND","CC","0","0","5","5","4","0"
"C2038","RALN","ND","CC","0","0","8","4","6","2"
"C2024","RALN","ND","CC","0","0","2","0","1","1"
"C2039","RALN","ND","CC","0","0","0","0","0","1"
"C2042","RALN","ND","CC","0","0","0","0","1","0"
"C2051","REFR","ND","CC","0","0","1","0","0","0"
"C2061","RALN","ND","CC","0","0","2","1","3","1"
"C2071","RALN","ND","CC","0","0","7","2","8","4"
"C2072","RALN","ND","CC","0","0","363","158","399","38"
"C2073","RALN","ND","CC","0","0","35","17","25","12"
"C2077","RALN","ND","CC","0","0","16","11","3","3"
"C2076","RALN","ND","CC","0","0","1","0","1","1"
"C2013","RALN","ND","CC","0","0","2","0","0","2"
"C2080","RALN","ND","CC","0","0","36","17","37","16"
"C2091","RALN","ND","CC","0","0","2","0","0","0"
"C2092","RALN","ND","CC","0","0","4","3","6","5"
"C2107","RALN","ND","CC","0","0","2","1","0","0"
"C2109","RALN","ND","CC","0","0","0","4","0","0"
"C2112","RALN","ND","CC","0","0","0","0","0","1"
"C2114","RALN","ND","CC","0","0","0","0","4","1"
"C2115","RALN","ND","CC","0","0","2","2","2","2"
"C2119","RALN","ND","CC","0","0","10","6","5","0"
"C2121","RALN","ND","CC","0","0","13","7","15","8"
"C2125","RALN","ND","CC","0","0","6","1","6","1"
"C2127","RALN","ND","CC","0","0","13","3","15","5"
"C2128","RALN","ND","CC","0","0","5","6","0","0"
"C2137","RALN","ND","CC","0","0","0","0","2","1"
"C2145","RALN","ND","CC","0","0","0","4","0","6"
"C2155","RALN","ND","CC","0","0","1","1","1","1"
"C2158","RALN","ND","CC","0","0","12","8","0","0"
"C2163","RALN","ND","CC","0","0","2","0","7","1"
"C2165","RALN","ND","CC","0","0","2","1","0","1"
"C2171","RALN","ND","CC","0","0","0","0","1","0"
"C2179","RALN","ND","CC","0","0","9","0","9","0"
"C2193","RALN","ND","CC","0","0","5","3","0","1"
"C2197","RALN","ND","CC","0","0","29","7","38","10"
"C2203","RALN","ND","CC","0","0","0","0","1","0"
"C2210","RALN","ND","CC","0","0","1","1","3","4"
"C2206","RALN","ND","CC","0","0","5","0","0","0"
"C2217","RALN","ND","CC","0","0","5","3","3","5"
"C2220","RALN","ND","CC","0","0","5","2","0","0"
