ANNO;CODI_CONTRATTO;CODI_MACROCATEGORIA;DESC_MACROCATEGORIA;CODI_CATEGORIA;DESC_CATEGORIA;CODI_QUALIFICA;DESC_QUALIFICA
2018;EPNE;ME;MEDICI;MD;MEDICI;0D0584;MEDICO II FASCIA T.P.
2018;EPNE;ME;MEDICI;MD;MEDICI;0D0585;MEDICO I FASCIA T.P.
2018;EPNE;ME;MEDICI;MD;MEDICI;0D0496;MEDICO I FASCIA T.D.
2018;RALN;ND;PERSONALE NON DIRIGENTE;CD;CATEGORIA D;050000;POSIZIONE ECONOMICA D3
2018;RALN;ND;PERSONALE NON DIRIGENTE;CD;CATEGORIA D;0D1000;POSIZIONE ECONOMICA D1
2018;RALN;ND;PERSONALE NON DIRIGENTE;CD;CATEGORIA D;099000;POSIZIONE ECONOMICA D6
2018;RALN;ND;PERSONALE NON DIRIGENTE;CD;CATEGORIA D;0D4000;POSIZIONE ECONOMICA D4
2018;RALN;ND;PERSONALE NON DIRIGENTE;CD;CATEGORIA D;049000;POSIZIONE ECONOMICA D2
2018;RALN;ND;PERSONALE NON DIRIGENTE;CD;CATEGORIA D;0D5000;POSIZIONE ECONOMICA D5
2018;RALN;ND;PERSONALE NON DIRIGENTE;CD;CATEGORIA D;0D7000;POSIZIONE ECONOMICA D7
2018;RALN;AP;ALTRO PERSONALE;PC;PERSONALE CONTRATTISTA;000061;CONTRATTISTI
2018;RALN;AP;ALTRO PERSONALE;DF;DIRIGENTI E ALTE SPECIALIZ. FUORI DOTAZIONE ORG.;0D0098;DIRIGENTE FUORI D.O. ART.110 C.2 TUEL
2018;RALN;AP;ALTRO PERSONALE;DF;DIRIGENTI E ALTE SPECIALIZ. FUORI DOTAZIONE ORG.;0D0095;ALTE SPECIALIZZ. FUORI D.O.ART.110 C.2 TUEL
2018;RALN;AP;ALTRO PERSONALE;RP;RESTANTE PERSONALE;000096;COLLABORATORE A T.D. ART. 90 TUEL
2018;RALN;AP;ALTRO PERSONALE;DG;DIRETTORI GENERALI;0D0104;SEGRETARIO GENERALE CCIAA
2018;RALN;AP;ALTRO PERSONALE;DG;DIRETTORI GENERALI;0D0097;DIRETTORE  GENERALE
2018;RALN;SC;SEGRETARI;FP;SEGRETARI COMUNALI E PROVINCIALI;0D0103;SEGRETARIO B
2018;RALN;SC;SEGRETARI;FP;SEGRETARI COMUNALI E PROVINCIALI;0D0102;SEGRETARIO A
2018;RALN;SC;SEGRETARI;FP;SEGRETARI COMUNALI E PROVINCIALI;0D0485;SEGRETARIO C
2018;RETN;ND;PERSONALE NON DIRIGENTE;CA;CATEGORIA A;025000;POSIZIONE ECONOMICA A2
2018;RETN;ND;PERSONALE NON DIRIGENTE;CA;CATEGORIA A;027000;POSIZIONE ECONOMICA A3
2018;RETN;ND;PERSONALE NON DIRIGENTE;CA;CATEGORIA A;053000;POSIZIONE ECONOMICA DI ACCESSO A1
2018;RETN;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;054000;POSIZIONE ECONOMICA DI ACCESSO B1
2018;RETN;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;04S000;POSIZIONE ECONOMICA B4S
2018;RETN;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;036000;POSIZIONE ECONOMICA B4
2018;RETN;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;032000;POSIZIONE ECONOMICA B2
2018;RETN;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;055000;POSIZIONE ECONOMICA DI ACCESSO B3
2018;RETN;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;033000;POSIZIONE ECONOMICA B2S
2018;RETN;ND;PERSONALE NON DIRIGENTE;CC;CATEGORIA C;043000;POSIZIONE ECONOMICA C3
2018;RETN;ND;PERSONALE NON DIRIGENTE;CC;CATEGORIA C;056000;POSIZIONE ECONOMICA DI ACCESSO C1
2018;RETN;ND;PERSONALE NON DIRIGENTE;CC;CATEGORIA C;042000;POSIZIONE ECONOMICA C2
2018;AUIN;ND;PERSONALE NON DIRIGENTE;LI;PERSONALE NON DIRIGENTE;0000ND;PERSONALE NON DIRIGENTE
2018;AUIN;NF;DIRIGENTI;DI;DIRIGENTI;0D00NF;PERSONALE DIRIGENTE
2018;AGFI;ND;PERSONALE NON DIRIGENTE;1A;PRIMA AREA;024F02;PRIMA AREA - FASCIA 2
2018;AGFI;ND;PERSONALE NON DIRIGENTE;1A;PRIMA AREA;023F01;PRIMA AREA - FASCIA 1
2018;AGFI;ND;PERSONALE NON DIRIGENTE;2A;SECONDA AREA;035F04;SECONDA AREA - FASCIA 4
2018;AGFI;ND;PERSONALE NON DIRIGENTE;2A;SECONDA AREA;032F02;SECONDA AREA - FASCIA 2
2018;AGFI;ND;PERSONALE NON DIRIGENTE;2A;SECONDA AREA;035F05;SECONDA AREA - FASCIA 5
2018;AGFI;ND;PERSONALE NON DIRIGENTE;2A;SECONDA AREA;034F03;SECONDA AREA - FASCIA 3
2018;AGFI;ND;PERSONALE NON DIRIGENTE;2A;SECONDA AREA;035F06;SECONDA AREA - FASCIA 6
2018;AGFI;ND;PERSONALE NON DIRIGENTE;2A;SECONDA AREA;030F01;SECONDA AREA - FASCIA 1
2018;AGFI;ND;PERSONALE NON DIRIGENTE;3A;TERZA AREA;044F06;TERZA AREA - FASCIA 6
2018;AGFI;ND;PERSONALE NON DIRIGENTE;3A;TERZA AREA;043F04;TERZA AREA - FASCIA 4
2018;AGFI;ND;PERSONALE NON DIRIGENTE;3A;TERZA AREA;044F05;TERZA AREA - FASCIA 5
2018;AGFI;ND;PERSONALE NON DIRIGENTE;3A;TERZA AREA;042F03;TERZA AREA - FASCIA 3
2018;AGFI;ND;PERSONALE NON DIRIGENTE;3A;TERZA AREA;040F01;TERZA AREA - FASCIA 1
2018;AGFI;ND;PERSONALE NON DIRIGENTE;3A;TERZA AREA;041F02;TERZA AREA - FASCIA 2
2018;AGFI;1F;DIRIGENTI DI 1^ FASCIA;D1;DIRIGENTI DI 1^ FASCIA;0D0077;DIRIGENTE I FASCIA
2018;AGFI;1F;DIRIGENTI DI 1^ FASCIA;D1;DIRIGENTI DI 1^ FASCIA;0D0078;DIRIGENTE I FASCIA A TEMPO DETERM.
2018;AGFI;2F;DIRIGENTI DI 2^ FASCIA;D2;DIRIGENTI DI 2^ FASCIA;0D0079;DIRIGENTE II FASCIA
2018;AGFI;2F;DIRIGENTI DI 2^ FASCIA;D2;DIRIGENTI DI 2^ FASCIA;0D0080;DIRIGENTE II FASCIA A TEMPO DETERM.
2018;PCMD;1F;DIRIGENTI DI 1^ FASCIA;D1;DIRIGENTI DI 1^ FASCIA;0D0077;DIRIGENTE I FASCIA
2018;PCMD;1F;DIRIGENTI DI 1^ FASCIA;D1;DIRIGENTI DI 1^ FASCIA;0D0CON;CONSIGLIERE
2018;PCMD;1F;DIRIGENTI DI 1^ FASCIA;D1;DIRIGENTI DI 1^ FASCIA;0D0078;DIRIGENTE I FASCIA A TEMPO DETERM.
2018;PCMD;2F;DIRIGENTI DI 2^ FASCIA;D2;DIRIGENTI DI 2^ FASCIA;0D0079;DIRIGENTE II FASCIA
2018;PCMD;2F;DIRIGENTI DI 2^ FASCIA;D2;DIRIGENTI DI 2^ FASCIA;0D0376;REFERENDARIO
2018;PCMD;2F;DIRIGENTI DI 2^ FASCIA;D2;DIRIGENTI DI 2^ FASCIA;0D0080;DIRIGENTE II FASCIA A TEMPO DETERM.
2018;PCMD;ND;PERSONALE NON DIRIGENTE;CA;CATEGORIA A;0CAF03;CAT. A - F3
2018;PCMD;ND;PERSONALE NON DIRIGENTE;CA;CATEGORIA A;0CAF01;CAT. A - F1
2018;PCMD;ND;PERSONALE NON DIRIGENTE;CA;CATEGORIA A;0CAF04;CAT. A - F4
2018;PCMD;ND;PERSONALE NON DIRIGENTE;CA;CATEGORIA A;0CAF02;CAT. A - F2
2018;PCMD;ND;PERSONALE NON DIRIGENTE;CA;CATEGORIA A;0CAF06;CAT. A - F6
2018;PCMD;ND;PERSONALE NON DIRIGENTE;CA;CATEGORIA A;0CAF05;CAT. A - F5
2018;PCMD;ND;PERSONALE NON DIRIGENTE;CA;CATEGORIA A;0CAF08;CAT. A - F8
2018;PCMD;ND;PERSONALE NON DIRIGENTE;CA;CATEGORIA A;0CAF09;CAT. A - F9
2018;PCMD;ND;PERSONALE NON DIRIGENTE;CA;CATEGORIA A;0CAF07;CAT. A - F7
2018;PRTN;SC;SEGRETARI;FP;SEGRETARI COMUNALI E PROVINCIALI;0D0S4C;SEGRETARI COMUNALI DI IV CLASSE
2018;PRTN;SC;SEGRETARI;FP;SEGRETARI COMUNALI E PROVINCIALI;0D033C;SEGRETARI COMUNALI III CLASSE FINO A 3.000 AB.
2018;PRTN;SC;SEGRETARI;FP;SEGRETARI COMUNALI E PROVINCIALI;0D0S1C;SEGRETARI I CLASSE
2018;PRTN;SC;SEGRETARI;FP;SEGRETARI COMUNALI E PROVINCIALI;0D0105;SEGRETARI II CLASSE
2018;PRTN;SC;SEGRETARI;FP;SEGRETARI COMUNALI E PROVINCIALI;0D034C;"SEGRETARI COMUNALI III CLASSE PIU' 3.000 AB."
2018;VVFF;NF;DIRIGENTI;DM;DIRIGENTI MEDICI;0D0M26;PRIMO DIRIGENTE MEDICO CON SCATTO 26 ANNI
2018;VVFF;NF;DIRIGENTI;DM;DIRIGENTI MEDICI;0D0M94;PRIMO DIRIGENTE MEDICO
2018;VVFF;NF;DIRIGENTI;DM;DIRIGENTI MEDICI;0D0M89;DIRIGENTE SUPERIORE MEDICO
2018;VVFF;NF;DIRIGENTI;GS;DIRIGENTI GINNICO SPORTIVI;0D0G26;PRIMO DIRIGENTE GIN. SPORTIVO CON SCATTO 26 ANNI
2018;VVFF;NF;DIRIGENTI;GS;DIRIGENTI GINNICO SPORTIVI;0D0G89;DIRIGENTE SUPERIORE GINNICO SPORTIVO
2018;CCSS;ND;PERSONALE NON DIRIGENTE;PP;APPUNTATI;013214;CARABINIERE
2018;CCSS;ND;PERSONALE NON DIRIGENTE;PP;APPUNTATI;013210;APPUNTATO
2018;CCSS;ND;PERSONALE NON DIRIGENTE;PP;APPUNTATI;013967;APPUNTATO SCELTO QUALIFICA SPECIALE
2018;CCSS;ND;PERSONALE NON DIRIGENTE;PP;APPUNTATI;013968;APPUNTATO SCELTO CON 5 ANNI NEL GRADO
2018;CCSS;ND;PERSONALE NON DIRIGENTE;PP;APPUNTATI;013216;CARABINIERE SCELTO
2018;CCSS;ND;PERSONALE NON DIRIGENTE;PP;APPUNTATI;013231;APPUNTATO SCELTO
2018;GGFF;ND;PERSONALE NON DIRIGENTE;PP;APPUNTATI;013234;FINANZIERE
2018;GGFF;ND;PERSONALE NON DIRIGENTE;PP;APPUNTATI;013968;APPUNTATO SCELTO CON 5 ANNI NEL GRADO
2018;GGFF;ND;PERSONALE NON DIRIGENTE;PP;APPUNTATI;013210;APPUNTATO
2018;GGFF;ND;PERSONALE NON DIRIGENTE;PP;APPUNTATI;013967;APPUNTATO SCELTO QUALIFICA SPECIALE
2018;GGFF;ND;PERSONALE NON DIRIGENTE;PP;APPUNTATI;013236;FINANZIERE SCELTO
2018;GGFF;ND;PERSONALE NON DIRIGENTE;PP;APPUNTATI;013231;APPUNTATO SCELTO
2018;SCTN;NF;DIRIGENTI;SD;DIRIGENTI SCOLASTICI;0D0158;DIRIGENTE SCOLASTICO
2018;SCTN;CO;PERSONALE DEL COMPARTO;DO;DOCENTI A TEMPO INDETERMINATO;014SIC;INSEGN. SCUOLA INFANZIA CAT. UNICA COORDINATORI
2018;SCTN;CO;PERSONALE DEL COMPARTO;DO;DOCENTI A TEMPO INDETERMINATO;016135;DOC. SCUOLA MEDIA ED EQUIP.
2018;SCTN;CO;PERSONALE DEL COMPARTO;DO;DOCENTI A TEMPO INDETERMINATO;014646;ASSISTENTI EDUCATORI - CAT. UNICA C
2018;SCTN;CO;PERSONALE DEL COMPARTO;DO;DOCENTI A TEMPO INDETERMINATO;016FPL;INSEGN. PER LA FORMAZ. PROF.LE LAUREATI
2018;SCTN;CO;PERSONALE DEL COMPARTO;DO;DOCENTI A TEMPO INDETERMINATO;014143;INS. DIPL. ISTIT. II GRADO
2018;SCTN;CO;PERSONALE DEL COMPARTO;DO;DOCENTI A TEMPO INDETERMINATO;014154;INS. SC. ELEMENTARE ED EQUIP.
2018;SCTN;CO;PERSONALE DEL COMPARTO;DO;DOCENTI A TEMPO INDETERMINATO;014155;INSEGN. SCUOLA INFANZIA CAT. UNICA INSEGN.
2018;SCTN;CO;PERSONALE DEL COMPARTO;DO;DOCENTI A TEMPO INDETERMINATO;014FPD;INSEGN. PER LA FORMAZ. PROF.LE NON LAUREATI
2018;SCTN;CO;PERSONALE DEL COMPARTO;DO;DOCENTI A TEMPO INDETERMINATO;016132;DOC. LAUR. IST. SEC. II GRADO
2018;SCTN;CO;PERSONALE DEL COMPARTO;SA;PERSONALE A.T.A. A TEMPO INDETERMINATO;012117;POSIZIONE ECONOMICA B - LIV. ES.
2018;SCTN;CO;PERSONALE DEL COMPARTO;SA;PERSONALE A.T.A. A TEMPO INDETERMINATO;013499;POSIZIONE ECONOMICA C - LIV. ES.
2018;SCTN;CO;PERSONALE DEL COMPARTO;SA;PERSONALE A.T.A. A TEMPO INDETERMINATO;098701;POSIZIONE ECONOMICA A
2018;SCTN;CO;PERSONALE DEL COMPARTO;SA;PERSONALE A.T.A. A TEMPO INDETERMINATO;013498;POSIZIONE ECONOMICA C
2018;SCTN;CO;PERSONALE DEL COMPARTO;SA;PERSONALE A.T.A. A TEMPO INDETERMINATO;013159;POSIZIONE ECONOMICA D
2018;SCTN;CO;PERSONALE DEL COMPARTO;SA;PERSONALE A.T.A. A TEMPO INDETERMINATO;012119;POSIZIONE ECONOMICA B
2018;SCTN;CO;PERSONALE DEL COMPARTO;SN;INSEGNANTI A T.D. CON CONTRATTO ANNUALE;014152;INS. SC. ELEMENTARE E EQUIP. TEMPO DETERM. ANNUALE
2018;SCTN;CO;PERSONALE DEL COMPARTO;SN;INSEGNANTI A T.D. CON CONTRATTO ANNUALE;016136;DOC. SCUOLA MEDIA ED EQUIP. TEMPO DETERM. ANNUALE
2018;SCTN;CO;PERSONALE DEL COMPARTO;SN;INSEGNANTI A T.D. CON CONTRATTO ANNUALE;016134;DOC. LAUR. IST. SEC. II GRADO TEMPO DETERM. ANNUALE
2018;SCTN;CO;PERSONALE DEL COMPARTO;SN;INSEGNANTI A T.D. CON CONTRATTO ANNUALE;016802;DOC.RELIG. SCUOLA SECOND. T. D. CON CONTR. ANNUALE
2018;SCTN;CO;PERSONALE DEL COMPARTO;SN;INSEGNANTI A T.D. CON CONTRATTO ANNUALE;014803;DOC.RELIG.SCUOLA EL. MAT. T.D. CON CONTRATTO ANNUALE
2018;SCTN;CO;PERSONALE DEL COMPARTO;SN;INSEGNANTI A T.D. CON CONTRATTO ANNUALE;014144;INS. DIPL. ISTIT. II GRADO TEMPO DETERM. ANNUALE
2018;SCBZ;NF;DIRIGENTI;DI;DIRIGENTI;0D0164;ALTRI DIRIGENTI
2018;SCBZ;NF;DIRIGENTI;DI;DIRIGENTI;0D0158;DIRIGENTE SCOLASTICO
2018;SCBZ;AT;PERSONALE DOCENTE E PERSONALE TECNICO AMMINISTRATIVO;BD;INSEGNANTI;014155;PERSONALE SCUOLE MATERNE
2018;SCBZ;AT;PERSONALE DOCENTE E PERSONALE TECNICO AMMINISTRATIVO;BD;INSEGNANTI;016132;INSEGNANTI SCUOLE SUPERIORI
2018;SCBZ;AT;PERSONALE DOCENTE E PERSONALE TECNICO AMMINISTRATIVO;BD;INSEGNANTI;014154;INSEGNANTI SCUOLE ELEMENTARI
2018;SCBZ;AT;PERSONALE DOCENTE E PERSONALE TECNICO AMMINISTRATIVO;BD;INSEGNANTI;000AGR;PERSONALE FORMAZIONE PROF.AGRICOLA
2018;SCBZ;AT;PERSONALE DOCENTE E PERSONALE TECNICO AMMINISTRATIVO;BD;INSEGNANTI;016135;INSEGNANTI SCUOLE MEDIE
2018;SCBZ;AT;PERSONALE DOCENTE E PERSONALE TECNICO AMMINISTRATIVO;BD;INSEGNANTI;000IEM;PERSONALE ISTIT. EDUC. MUSICALE
2018;SCBZ;AT;PERSONALE DOCENTE E PERSONALE TECNICO AMMINISTRATIVO;BD;INSEGNANTI;000DFP;PERSONALE FORM.PROFESS.
2018;SCBZ;AT;PERSONALE DOCENTE E PERSONALE TECNICO AMMINISTRATIVO;BD;INSEGNANTI;000EAH;PERS. EDUC.E ASSIST. SOGG.PORT.HANDICAPS
2018;SCBZ;AT;PERSONALE DOCENTE E PERSONALE TECNICO AMMINISTRATIVO;BD;INSEGNANTI;014143;DIPLOMATI SCUOLE SUPERIORI
2018;SCBZ;AT;PERSONALE DOCENTE E PERSONALE TECNICO AMMINISTRATIVO;BA;PERSONALE ATA;0F2ATA;AMMINISTRATIVO QUALIFICA FUNZIONALE II
2018;SCBZ;AT;PERSONALE DOCENTE E PERSONALE TECNICO AMMINISTRATIVO;BA;PERSONALE ATA;0F3ATA;AMMINISTRATIVO QUALIFICA FUNZIONALE III
2018;SCBZ;AT;PERSONALE DOCENTE E PERSONALE TECNICO AMMINISTRATIVO;BA;PERSONALE ATA;0F5ATA;AMMINISTRATIVO QUALIFICA FUNZIONALE V
2018;SCBZ;AT;PERSONALE DOCENTE E PERSONALE TECNICO AMMINISTRATIVO;BA;PERSONALE ATA;0F1ATA;AMMINISTRATIVO QUALIFICA FUNZIONALE I
2018;SCBZ;AT;PERSONALE DOCENTE E PERSONALE TECNICO AMMINISTRATIVO;BA;PERSONALE ATA;0F4ATA;AMMINISTRATIVO QUALIFICA FUNZIONALE IV
2018;SCBZ;AT;PERSONALE DOCENTE E PERSONALE TECNICO AMMINISTRATIVO;BA;PERSONALE ATA;0F7ATA;AMMINISTRATIVO QUALIFICA FUNZIONALE VII
2018;SCBZ;AT;PERSONALE DOCENTE E PERSONALE TECNICO AMMINISTRATIVO;BA;PERSONALE ATA;0F8ATA;AMMINISTRATIVO QUALIFICA FUNZIONALE VIII
2018;SCBZ;AT;PERSONALE DOCENTE E PERSONALE TECNICO AMMINISTRATIVO;BA;PERSONALE ATA;0F6ATA;AMMINISTRATIVO QUALIFICA FUNZIONALE VI
2018;PRBZ;NF;DIRIGENTI;DI;DIRIGENTI;0D0164;DIRIGENTI
2018;PRBZ;AP;ALTRO PERSONALE;RP;RESTANTE PERSONALE;000000;ALTRE QUALIFICHE
2018;AGFI;AP;ALTRO PERSONALE;DG;DIRETTORI GENERALI;0D0097;DIRETTORE GENERALE
2018;UCAM;ND;PERSONALE NON DIRIGENTE;AC;AREA C;040000;C1
2018;UCAM;ND;PERSONALE NON DIRIGENTE;AC;AREA C;043000;C3
2018;UCAM;ND;PERSONALE NON DIRIGENTE;AC;AREA C;042000;C2
2018;UCAM;ND;PERSONALE NON DIRIGENTE;AC;AREA C;045000;C4
2018;UCAM;ND;PERSONALE NON DIRIGENTE;AC;AREA C;000476;QUADRO INTERMEDIO
2018;MNST;ND;PERSONALE NON DIRIGENTE;3A;TERZA AREA;041F02;TERZA AREA - FASCIA 2
2018;MNST;ND;PERSONALE NON DIRIGENTE;3A;TERZA AREA;043F04;TERZA AREA - FASCIA 4
2018;MNST;ND;PERSONALE NON DIRIGENTE;3A;TERZA AREA;044F05;TERZA AREA - FASCIA 5
2018;MNST;ND;PERSONALE NON DIRIGENTE;3A;TERZA AREA;044F06;TERZA AREA - FASCIA 6
2018;MNST;ND;PERSONALE NON DIRIGENTE;3A;TERZA AREA;040F01;TERZA AREA - FASCIA 1
2018;MNST;ND;PERSONALE NON DIRIGENTE;3A;TERZA AREA;042F03;TERZA AREA - FASCIA 3
2018;MNST;ND;PERSONALE NON DIRIGENTE;3A;TERZA AREA;044F07;TERZA AREA - FASCIA 7
2018;MNST;ND;PERSONALE NON DIRIGENTE;3A;TERZA AREA;0E0083;ISPETTORE GENERALE R.E.
2018;MNST;ND;PERSONALE NON DIRIGENTE;2A;SECONDA AREA;034F03;SECONDA AREA - FASCIA 3
2018;MNST;ND;PERSONALE NON DIRIGENTE;2A;SECONDA AREA;035F06;SECONDA AREA - FASCIA 6
2018;MNST;ND;PERSONALE NON DIRIGENTE;2A;SECONDA AREA;030F01;SECONDA AREA - FASCIA 1
2018;MNST;ND;PERSONALE NON DIRIGENTE;2A;SECONDA AREA;032F02;SECONDA AREA - FASCIA 2
2018;MNST;ND;PERSONALE NON DIRIGENTE;2A;SECONDA AREA;035F05;SECONDA AREA - FASCIA 5
2018;MNST;ND;PERSONALE NON DIRIGENTE;2A;SECONDA AREA;035F04;SECONDA AREA - FASCIA 4
2018;MNST;ND;PERSONALE NON DIRIGENTE;1A;PRIMA AREA;023F01;PRIMA AREA - FASCIA 1
2018;MNST;ND;PERSONALE NON DIRIGENTE;1A;PRIMA AREA;024F03;PRIMA AREA - FASCIA 3
2018;MNST;ND;PERSONALE NON DIRIGENTE;1A;PRIMA AREA;024F02;PRIMA AREA - FASCIA 2
2018;MGOR;MG;PERSONALE DELLA MAGISTRATURA;G1;MAGISTRATI;0D0MT7;MAGISTRATI ORDINARI  I  VALUT. PROF.
2018;MGOR;MG;PERSONALE DELLA MAGISTRATURA;G1;MAGISTRATI;0D0MT6;MAGISTRATI ORDINARI DOPO 1 ANNO DALLA III VALUT. PROF.
2018;MGOR;MG;PERSONALE DELLA MAGISTRATURA;G1;MAGISTRATI;0D0MT8;MAGISTRATI ORDINARI
2018;MGOR;MG;PERSONALE DELLA MAGISTRATURA;G1;MAGISTRATI;0D0MT4;MAGISTRATI ORDINARI VII VALUT. PROF.
2018;MGOR;MG;PERSONALE DELLA MAGISTRATURA;G1;MAGISTRATI;0D0MT3;MAGISTRATI CON FUNZIONI DIRETTIVE SUPERIORI DI LEGITTIMITÀ
2018;MGOR;MG;PERSONALE DELLA MAGISTRATURA;G1;MAGISTRATI;0D0MT9;MAGISTRATI ORDINARI IN TIROCINIO
2018;MGOR;MG;PERSONALE DELLA MAGISTRATURA;G1;MAGISTRATI;0D0MT1;MAGIST.  CON FUNZ. DIRETT. APICALI GIUDICANTI DI LEGITTIMIT
2018;MGOR;MG;PERSONALE DELLA MAGISTRATURA;G1;MAGISTRATI;0D0MT5;MAGISTRATI ORDINARI V VALUT. PROF.
2018;MGOR;MG;PERSONALE DELLA MAGISTRATURA;G1;MAGISTRATI;0D0MT2;MAGIST. CON FUNZ. DIRETT. APICALI REQUIRENTI DI LEGITTIMITÀ
2018;PRBZ;AP;ALTRO PERSONALE;PC;PERSONALE CONTRATTISTA;000061;PERS. CONTRATTISTA A T. INDETERMINATO
2018;PRTN;DV;PERSONALE DIRETTIVO;VD;DIRETTIVI;0D0679;DIRETTORE
2018;PRTN;RT;RICERCATORI E TECNOLOGI;RI;RICERCATORI;0D0093;RICERCATORE/TECNOLOGO 1A FASCIA
2018;PRTN;RT;RICERCATORI E TECNOLOGI;RI;RICERCATORI;0D0089;RICERCATORE/TECNOLOGO 3A FASCIA
2018;PRTN;RT;RICERCATORI E TECNOLOGI;RI;RICERCATORI;0D0397;RICERCATORE/TECNOLOGO 2A FASCIA
2018;ENAC;R1;PROFESSIONISTI DI I QUALIFICA;1P;PROFESSIONISTI DI I QUALIFICA;0P4000;POSIZIONE ECONOMICA PI 4
2018;ENAC;R1;PROFESSIONISTI DI I QUALIFICA;1P;PROFESSIONISTI DI I QUALIFICA;0P1000;POSIZIONE ECONOMICA PI 1
2018;ENAC;R1;PROFESSIONISTI DI I QUALIFICA;1P;PROFESSIONISTI DI I QUALIFICA;0P2000;POSIZIONE ECONOMICA PI 2
2018;ENAC;R1;PROFESSIONISTI DI I QUALIFICA;1P;PROFESSIONISTI DI I QUALIFICA;0P4SUP;POSIZIONE ECONOMICA PI 4 SUPER
2018;ENAC;R1;PROFESSIONISTI DI I QUALIFICA;1P;PROFESSIONISTI DI I QUALIFICA;0P3000;POSIZIONE ECONOMICA PI 3
2018;ENAC;R2;PROFESSIONISTI DI II QUALIFICA;2P;PROFESSIONISTI DI II QUALIFICA;0P6000;POSIZIONE ECONOMICA PII 2
2018;ENAC;R2;PROFESSIONISTI DI II QUALIFICA;2P;PROFESSIONISTI DI II QUALIFICA;0P8000;POSIZIONE ECONOMICA PII 4
2018;ENAC;R2;PROFESSIONISTI DI II QUALIFICA;2P;PROFESSIONISTI DI II QUALIFICA;0P8SUP;POSIZIONE ECONOMICA PII 4SUPER
2018;AAMM;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0524;COLONNELLO + 23 ANNI
2018;AAMM;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0217;COLONNELLO
2018;AAMM;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0525;TENENTE COLONNELLO + 23 ANNI
2018;AAMM;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;019222;MAGGIORE
2018;AAMM;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0528;MAGGIORE + 13 ANNI
2018;AAMM;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0935;TENENTE COLONNELLO + 18 ANNI
2018;AAMM;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0527;MAGGIORE + 23 ANNI
2018;AAMM;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0526;TENENTE COLONNELLO + 13 ANNI
2018;UCAM;ND;PERSONALE NON DIRIGENTE;AB;AREA B;037000;B5
2018;UCAM;ND;PERSONALE NON DIRIGENTE;AB;AREA B;036000;B4
2018;UCAM;ND;PERSONALE NON DIRIGENTE;AB;AREA B;032000;B2
2018;UCAM;ND;PERSONALE NON DIRIGENTE;AB;AREA B;034000;B3
2018;UCAM;ND;PERSONALE NON DIRIGENTE;AB;AREA B;030000;B1
2018;UCAM;ND;PERSONALE NON DIRIGENTE;AB;AREA B;038000;B6
2018;UCAM;ND;PERSONALE NON DIRIGENTE;AA;AREA A;027000;A3
2018;UCAM;ND;PERSONALE NON DIRIGENTE;AA;AREA A;025000;A2
2018;ERIC;AP;ALTRO PERSONALE;DB;DIRETTORI;0D0DDD;DIRETTORE DI DIPARTIMENTO
2018;ERIC;AP;ALTRO PERSONALE;DB;DIRETTORI;0D0IST;DIRETTORE DI ISTITUTO
2018;PCMD;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;0CBF07;CAT. B - F7
2018;PCMD;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;0CBF02;CAT. B - F2
2018;PCMD;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;0CBF01;CAT. B - F1
2018;PCMD;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;0CBF03;CAT. B - F3
2018;PCMD;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;0CBF06;CAT. B - F6
2018;PCMD;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;0CBF09;CAT. B - F9
2018;PCMD;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;0CBF08;CAT. B - F8
2018;PCMD;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;0CBF05;CAT. B - F5
2018;PCMD;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;0CBF04;CAT. B - F4
2018;PRTN;ND;PERSONALE NON DIRIGENTE;VF;VIGILI DEL FUOCO;042IS3;VIGILI DEL FUOCO - COLLAB. ANTINCENDI E AN3
2018;PRTN;ND;PERSONALE NON DIRIGENTE;VF;VIGILI DEL FUOCO;030VF1;VIGILI DEL FUOCO - VIGILE DEL FUOCO
2018;PRTN;ND;PERSONALE NON DIRIGENTE;VF;VIGILI DEL FUOCO;040DA2;VIGILI DEL FUOCO - FUNZ., COLLAB. CAPO E AN4
