ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;COMANDATI_DISTACCATI_UOMINI;COMANDATI_DISTACCATI_DOMME;FUORI_RUOLO_UOMINI;FUORI_RUOLO_DONNE;COMANDATI_DISTACCATI_ESTERNO_UOMINI;COMANDATI_DISTACCATI_ESTERNO_DONNE;FUORI_RUOLO_ESTERNO_UOMINI;FUORI_RUOLO_ESTERNO_DONNE;CONVENZIONI_UOMINI;CONVENZIONI_DONNE;CONVENZIONI_ESTERNO_UOMINI;CONVENZIONI_ESTERNO_DONNE;ESONERI_UOMINI;ESONERI_DONNE;ASPETTATIVE_UOMINI;ASPETTATIVE_DONNE
UC10745;RALN;CC;0C1000;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
UC12423;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5522;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
C4473;RALN;CC;0C1000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC10778;RALN;CC;0C1000;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
C5621;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2621;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C518;RALN;CC;0C1000;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C6489;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1494;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C6253;RALN;CC;0C1000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2905;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6173;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
UC10905;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2432;RALN;CC;0C1000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5299;RALN;CC;0C1000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C680;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1693;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C473;RALN;CC;0C1000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C7126;RALN;CC;0C1000;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C293;RALN;CC;0C1000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C6661;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5787;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2475;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4458;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
C8008;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4196;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1400;RALN;CC;0C1000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4312;RALN;CC;0C1000;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3769;RALN;CC;0C1000;0;0;0;0;0;0;0;0;5;3;0;0;0;0;0;0
C7754;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C1366;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1038;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C4410;RALN;CC;0C1000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4894;RALN;CC;0C1000;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
C6560;RALN;CC;0C1000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
R9196;RALN;CC;0C1000;0;2;0;0;9;3;0;0;0;0;0;1;0;0;1;1
IP10362;RALN;CC;0C1000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1348;RALN;CC;0C1000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1489;RALN;CC;0C1000;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C4145;RALN;CC;0C1000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
UC12320;RALN;CC;0C1000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C7200;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
C4120;RALN;CC;0C1000;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C6041;RALN;CC;0C1000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
R9190;RALN;CC;0C1000;0;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0
C4893;RALN;CC;0C1000;0;0;0;0;0;0;0;0;1;5;0;3;0;0;0;0
C977;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0
C2796;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6892;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
UC9848;RALN;CC;0C1000;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0
C5516;RALN;CC;0C1000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4568;RALN;CC;0C1000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7906;RALN;CC;0C1000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1875;RALN;CC;0C1000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C3756;RALN;CC;0C1000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C6770;RALN;CC;0C1000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
UC10029;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
C7480;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
C6971;RALN;CC;0C1000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4564;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
R9190;RALN;CC;0C1000;4;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0
C6704;RALN;CC;0C1000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C634;RALN;CC;0C1000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C2670;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
C307;RALN;CC;0C1000;0;0;0;0;5;0;0;0;5;1;0;0;0;0;0;0
C5846;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0
C1580;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0
C4054;RALN;CC;0C1000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
UC12419;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5897;RALN;CC;0C1000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
C6186;RALN;CC;0C1000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
R9209;RALN;CC;0C1000;2;2;0;0;6;1;0;0;0;0;0;0;0;0;0;1
C4919;RALN;CC;0C1000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1415;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0
C1941;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
R9199;RALN;CC;0C1000;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1
R9202;RALN;CC;0C1000;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0
C7583;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
ER12738;RALN;CC;0C1000;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
PA11817;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
C7204;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
C6684;RALN;CC;0C1000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C3874;RALN;CC;0C1000;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C9833;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7868;RALN;CC;0C1000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1143;RALN;CC;0C1000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C5458;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
IP10537;RALN;CC;0C1000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PA140;RALN;CC;0C1000;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
C5585;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
C5603;RALN;CC;0C1000;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
IP10936;RALN;CC;0C1000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C3518;RALN;CC;0C1000;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
UC10068;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4072;RALN;CC;0C1000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4371;RALN;CC;0C1000;0;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0
C7073;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2525;RALN;CC;0C1000;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1890;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4027;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4060;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
UC10643;RALN;CC;0C1000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7400;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
C7250;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C6753;RALN;CC;0C1000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3434;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
P9071;RALN;CC;0C1000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C697;RALN;CC;0C1000;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0
C1960;RALN;CC;0C1000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C12230;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
P9108;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C4111;RALN;CC;0C1000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R9813;RALN;CC;0C1000;2;3;0;0;0;1;0;0;0;0;0;0;0;0;0;1
C2635;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
CS10958;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6416;RALN;CC;0C1000;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C7114;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C6330;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
UC10033;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4109;RALN;CC;0C1000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3994;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5048;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7597;RALN;CC;0C1000;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
R9813;RALN;CC;0C1000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C1433;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5623;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1316;RALN;CC;0C1000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
C1886;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7837;RALN;CC;0C1000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C2153;RALN;CC;0C1000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C1220;RALN;CC;0C1000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C5821;RALN;CC;0C1000;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3486;RALN;CC;0C1000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
UC10310;RALN;CC;0C1000;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
C7246;RALN;CC;0C1000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C6645;RALN;CC;0C1000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2738;RALN;CC;0C1000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C947;RALN;CC;0C1000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
C5353;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
C2770;RALN;CC;0C1000;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
C5368;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2405;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1545;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C8109;RALN;CC;0C1000;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
C2723;RALN;CC;0C1000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
C6302;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C12758;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5027;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5396;RALN;CC;0C1000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C5961;RALN;CC;0C1000;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0
C1388;RALN;CC;0C1000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C5090;RALN;CC;0C1000;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0
UC12919;RALN;CC;0C1000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2188;RALN;CC;0C1000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C1641;RALN;CC;0C1000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C698;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
C6427;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7516;RALN;CC;0C1000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C6083;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
C4348;RALN;CC;0C1000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4308;RALN;CC;0C1000;1;10;0;0;1;0;0;0;0;0;0;0;0;0;2;10
C256;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4347;RALN;CC;0C1000;1;3;0;0;0;0;0;0;0;0;0;0;0;0;1;6
C4867;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
C3607;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C1192;RALN;CC;0C1000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1935;RALN;CC;0C1000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC10894;RALN;CC;0C1000;0;0;0;0;9;6;0;0;0;0;0;1;0;0;0;0
C4315;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0
C5203;RALN;CC;0C1000;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
C405;RALN;CC;0C1000;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0
C5275;RALN;CC;0C1000;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
C5577;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
C2787;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7347;RALN;CC;0C1000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
N10730;RALN;CC;0C1000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C2600;RALN;CC;0C1000;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C8226;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
UC10776;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0
UC10013;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;6;0;0;0;0
C3438;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C278;RALN;CC;0C1000;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
C1993;RALN;CC;0C1000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C5362;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
D8323;RALN;CC;0C1000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C2774;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C2209;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C7696;RALN;CC;0C1000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3809;RALN;CC;0C1000;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
C6785;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7470;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C4821;RALN;CC;0C1000;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0
C1135;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C8108;RALN;CC;0C1000;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
C3121;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
UC12347;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C344;RALN;CC;0C1000;0;0;0;0;2;0;0;0;1;3;0;0;0;0;0;0
C4364;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4046;RALN;CC;0C1000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C864;RALN;CC;0C1000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C3148;RALN;CC;0C1000;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
C6243;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
C2832;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
C7654;RALN;CC;0C1000;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C3782;RALN;CC;0C1000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4367;RALN;CC;0C1000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2434;RALN;CC;0C1000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C917;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
C4404;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
C2399;RALN;CC;0C1000;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0
C1523;RALN;CC;0C1000;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C735;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4108;RALN;CC;0C1000;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
C7486;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1541;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4393;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
C4426;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C954;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1417;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
C4234;RALN;CC;0C1000;0;0;0;0;0;1;0;0;0;3;0;0;0;0;0;0
C5184;RALN;CC;0C1000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C353;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7484;RALN;CC;0C1000;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1
C226;RALN;CC;0C1000;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C2873;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4451;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2890;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C2660;RALN;CC;0C1000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3934;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C11891;RALN;CC;0C1000;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3609;RALN;CC;0C1000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC11794;RALN;CC;0C1000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC10210;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
C1053;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1996;RALN;CC;0C1000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C7052;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C8009;RALN;CC;0C1000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C3813;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
UC11945;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0
C6721;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
UC14080;RALN;CC;0C1000;0;0;0;0;3;8;0;0;0;0;0;0;0;0;0;0
UC11068;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3115;RALN;CC;0C1000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
P9032;RALN;CC;0C1000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C5641;RALN;CC;0C1000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5941;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3346;RALN;CC;0C1000;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
C7729;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
UC10951;RALN;CC;0C1000;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
C1853;RALN;CC;0C1000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC10652;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
C3522;RALN;CC;0C1000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7255;RALN;CC;0C1000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C7527;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1544;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C257;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2792;RALN;CC;0C1000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CM9123;RALN;CC;0C1000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C2407;RALN;CC;0C1000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C5894;RALN;CC;0C1000;0;4;0;0;0;0;0;0;0;0;1;7;0;0;0;0
UC10184;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
UC10798;RALN;CC;0C1000;0;0;0;0;0;2;0;0;0;0;1;1;0;0;0;0
C4226;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5660;RALN;CC;0C1000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2308;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6833;RALN;CC;0C1000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C8115;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
C8001;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
C6211;RALN;CC;0C1000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C2287;RALN;CC;0C1000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C1465;RALN;CC;0C1000;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0
C1030;RALN;CC;0C1000;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
C3413;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7533;RALN;CC;0C1000;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
UC11813;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6153;RALN;CC;0C1000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3912;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5032;RALN;CC;0C1000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3621;RALN;CC;0C1000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3442;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2456;RALN;CC;0C1000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C701;RALN;CC;0C1000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C7116;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
