ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;TRATTAMENTO_INIZIALE_UOMINI;FASCIA1_UOMINI;FASCIA2_UOMINI;FASCIA3_UOMINI;FASCIA4_UOMINI;FASCIA5_UOMINI;FASCIA6_UOMINI;FASCIA7_UOMINI;FASCIA8_UOMINI;FASCIA9_UOMINI;FASCIA10_UOMINI;FASCIA11_UOMINI;TRATTAMENTO_INIZIALE_DONNE;FASCIA1_DONNE;FASCIA2_DONNE;FASCIA3_DONNE;FASCIA4_DONNE;FASCIA5_DONNE;FASCIA6_DONNE;FASCIA7_DONNE;FASCIA8_DONNE;FASCIA9_DONNE;FASCIA10_DONNE;FASCIA11_DONNE
U9545;SSNA;SI;S18863;0;2;3;2;2;0;0;0;0;0;0;0;0;1;11;15;9;1;0;0;0;0;0;0
U9545;SSNA;ST;S18864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
U9545;SSNA;LT;T16024;2;0;0;2;1;0;0;0;0;0;0;0;19;15;4;8;10;3;0;0;0;0;0;0
U9545;SSNA;LT;T12057;2;10;5;4;6;6;0;0;0;0;0;0;1;8;11;6;2;6;0;0;0;0;0;0
U9545;SSNA;SI;S14S52;0;1;0;0;0;0;0;0;0;0;0;0;0;2;4;1;0;0;0;0;0;0;0;0
U9545;SSNA;LT;T13660;41;54;20;4;6;0;0;0;0;0;0;0;322;424;185;34;19;2;0;0;0;0;0;0
U9545;SSNA;LT;T18868;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9545;SSNA;LT;T14S59;0;25;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9545;SSNA;LT;T18867;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;1;0;0;0;0;0;0;0
U9545;SSNA;LT;T12058;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
U9545;SSNA;SF;S18866;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
U9545;SSNA;LA;A13870;8;2;1;0;1;0;0;0;0;0;0;0;23;20;20;12;9;0;0;0;0;0;0;0
U9545;SSNA;SI;S16020;142;88;65;54;63;37;2;0;0;0;0;0;647;451;283;255;349;226;35;0;0;0;0;0
U9545;SSNA;ST;S16021;41;36;8;12;2;4;0;0;0;0;0;0;96;80;14;15;24;9;0;0;0;0;0;0
U9545;SSNA;LT;T13059;18;19;9;6;5;3;0;0;0;0;0;0;1;0;1;2;0;0;0;0;0;0;0;0
U9545;SSNA;LA;A12017;0;19;0;3;1;2;0;0;0;0;0;0;0;39;4;2;3;6;0;0;0;0;0;0
U9545;SSNA;LT;T16026;6;1;3;1;1;0;0;0;0;0;0;0;5;2;2;1;0;0;0;0;0;0;0;0
U9545;SSNA;SF;S16019;6;6;4;11;9;2;0;0;0;0;0;0;57;42;21;35;22;15;0;0;0;0;0;0
U9545;SSNA;SV;S16022;9;2;2;2;7;3;0;0;0;0;0;0;21;7;0;4;8;2;1;0;0;0;0;0
U9545;SSNA;LT;T14007;1;2;0;2;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0
U9545;SSNA;SV;S18865;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
U9545;SSNA;LA;A16028;5;9;0;3;0;0;0;0;0;0;0;0;14;37;8;9;6;0;2;0;0;0;0;0
U9545;SSNA;LT;T11008;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
U9545;SSNA;LA;A14005;18;17;9;1;2;3;0;0;0;0;0;0;37;58;30;18;28;18;0;0;0;0;0;0
CV14383;AFAM;AR;011124;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0
CV14383;AFAM;EP;013504;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
CV14383;AFAM;PA;012117;2;0;0;0;0;0;0;0;0;0;0;0;0;4;1;3;0;0;0;0;0;0;0;0
CV14383;AFAM;EP;013159;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
CV14383;AFAM;PA;011121;1;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;4;1;1;0;0;0;0;0
CV14383;AFAM;PD;018PD1;1;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
CV14383;AFAM;AR;012118;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CV14383;AFAM;AR;013CDE;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CV14383;AFAM;PR;018P01;1;19;7;13;17;7;6;0;0;0;0;0;7;2;2;4;7;9;6;0;0;0;0;0
CV14394;AFAM;PA;011121;0;0;0;0;0;0;0;0;0;0;0;0;3;0;5;0;0;1;0;0;0;0;0;0
CV14394;AFAM;AR;011124;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
CV14394;AFAM;PR;018P01;3;2;6;5;9;3;3;0;0;0;0;0;7;2;1;0;2;1;2;0;0;0;0;0
CV14394;AFAM;PA;012117;1;0;0;0;1;0;0;0;0;0;0;0;1;0;2;1;0;0;0;0;0;0;0;0
CV14394;AFAM;PD;018PD1;15;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0
CV14394;AFAM;EP;013159;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
CV14394;AFAM;AR;012118;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
AC14354;AFAM;EA;013160;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AC14354;AFAM;AR;012118;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
AC14354;AFAM;PR;018P01;9;4;4;2;2;2;0;0;0;0;0;0;10;2;1;0;1;1;0;0;0;0;0;0
AC14354;AFAM;EP;013504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
AC14354;AFAM;PD;018PD1;10;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
AC14354;AFAM;AR;011124;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
AC14354;AFAM;PA;011121;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
AC14354;AFAM;PA;012117;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
AC14354;AFAM;PA;013CTE;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
U9434;SSNA;LA;A11030;3;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
U9434;SSNA;LP;P16006;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9434;SSNA;LT;T11008;10;0;0;1;1;5;0;0;0;0;0;0;15;0;0;0;0;3;0;0;0;0;0;0
U9434;SSNA;LA;A12017;2;0;5;1;1;7;0;0;0;0;0;0;4;1;13;7;0;7;0;0;0;0;0;0
U9434;SSNA;LT;T16024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
U9434;SSNA;LT;T14063;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0
U9434;SSNA;SV;S16022;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9434;SSNA;LT;T13660;1;0;0;0;0;5;0;0;0;0;0;0;10;2;0;0;0;5;0;0;0;0;0;0
U9434;SSNA;LA;A14005;7;0;2;1;0;13;0;0;0;0;0;0;19;1;8;5;2;48;0;0;0;0;0;0
U9434;SSNA;LT;T14007;0;0;0;1;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9434;SSNA;SI;S13052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
U9434;SSNA;LA;A18869;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
U9434;SSNA;SF;S16019;0;0;0;0;0;0;15;0;0;0;0;0;4;0;1;0;2;3;21;0;0;0;0;0
U9434;SSNA;SI;S18863;0;0;0;1;4;5;15;0;0;0;0;0;0;0;0;0;9;12;26;0;0;0;0;0
U9434;SSNA;LT;T16026;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9434;SSNA;LT;T14S59;0;0;0;5;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9434;SSNA;LT;T12058;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0
U9434;SSNA;SI;S16020;115;27;11;8;27;30;261;0;0;0;0;0;296;64;20;19;105;116;730;0;0;0;0;0
U9434;SSNA;LA;A16028;7;0;0;3;3;5;10;0;0;0;0;0;18;0;0;2;3;11;14;0;0;0;0;0
U9434;SSNA;LT;T12057;0;7;17;24;5;14;0;0;0;0;0;0;0;3;55;23;1;2;0;0;0;0;0;0
U9434;SSNA;ST;S16021;26;5;2;2;1;7;42;0;0;0;0;0;46;8;3;3;10;5;83;0;0;0;0;0
U9434;SSNA;SI;S14S52;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9434;SSNA;LT;T13059;13;3;2;3;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9434;SSNA;SF;S18866;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
U9434;SSNA;ST;S18864;0;0;0;2;1;3;2;0;0;0;0;0;0;0;0;3;0;2;1;0;0;0;0;0
U9537;SSNA;LA;A14005;7;1;1;0;0;4;0;0;0;0;0;0;15;4;2;3;2;17;0;0;0;0;0;0
U9537;SSNA;LT;T14S59;0;0;5;0;2;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0
U9537;SSNA;LT;T16024;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
U9537;SSNA;SV;S16022;1;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0
U9537;SSNA;ST;S18864;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;20;0;0;0;0;0;0;0
U9537;SSNA;LT;T11008;0;0;0;0;2;3;0;0;0;0;0;0;2;0;0;0;7;34;0;0;0;0;0;0
U9537;SSNA;ST;S16021;37;1;15;3;4;3;6;0;0;0;0;0;50;2;22;14;23;10;18;0;0;0;0;0
U9537;SSNA;SF;S16019;3;2;1;0;1;0;0;0;0;0;0;0;9;3;5;2;4;0;1;0;0;0;0;0
U9537;SSNA;LT;T14007;0;0;1;1;0;2;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0
U9537;SSNA;LT;T13660;45;2;14;9;3;11;0;0;0;0;0;0;174;13;96;47;19;56;0;0;0;0;0;0
U9537;SSNA;LT;T16026;3;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
U9537;SSNA;LT;T12058;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;1;9;0;0;0;0;0;0
U9537;SSNA;LA;A18869;0;0;2;1;0;0;2;0;0;0;0;0;0;0;4;1;0;1;6;0;0;0;0;0
U9537;SSNA;LA;A16028;4;1;1;1;0;0;5;0;0;0;0;0;14;0;3;3;2;6;17;0;0;0;0;0
U9537;SSNA;SI;S16020;106;10;63;25;25;24;21;0;0;0;0;0;316;25;130;32;79;54;187;0;0;0;0;0
U9537;SSNA;SI;S18863;0;0;0;0;5;2;0;0;0;0;0;0;0;0;0;1;13;2;1;0;0;0;0;0
U9537;SSNA;LT;T12057;14;1;5;0;0;6;0;0;0;0;0;0;9;3;2;1;0;3;0;0;0;0;0;0
U9537;SSNA;LA;A13870;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;3;0;0;0;0;0;0
U9537;SSNA;SF;S18866;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
U9537;SSNA;LA;A12017;6;2;5;0;0;0;0;0;0;0;0;0;12;1;10;3;1;5;0;0;0;0;0;0
U9537;SSNA;LA;A11030;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9537;SSNA;LT;T13059;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
U9537;SSNA;LT;T18868;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
U9433;SSNA;SF;S18866;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9433;SSNA;ST;S18864;0;0;1;1;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
U9433;SSNA;SI;S16020;53;43;46;16;61;63;16;0;0;0;0;0;163;119;124;75;207;199;55;0;0;0;0;0
U9433;SSNA;SI;S18863;0;0;1;3;4;2;0;0;0;0;0;0;0;0;3;4;7;8;8;0;0;0;0;0
U9433;SSNA;LA;A16028;15;1;8;6;2;1;2;0;0;0;0;0;26;2;11;6;2;1;1;0;0;0;0;0
U9433;SSNA;LA;A18869;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
U9433;SSNA;LT;T16024;0;0;0;0;0;0;0;0;0;0;0;0;7;3;4;0;2;4;3;0;0;0;0;0
U9433;SSNA;LT;T18868;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9433;SSNA;SV;S16022;11;4;1;2;3;3;3;0;0;0;0;0;5;3;5;0;0;0;2;0;0;0;0;0
U9433;SSNA;LT;T11008;2;7;9;4;0;0;0;0;0;0;0;0;1;1;32;20;0;7;0;0;0;0;0;0
U9433;SSNA;SV;S18865;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9433;SSNA;LA;A13870;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
U9433;SSNA;SI;S14S52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
U9433;SSNA;LT;T16026;4;1;1;2;0;1;0;0;0;0;0;0;2;0;0;0;1;1;0;0;0;0;0;0
U9433;SSNA;LA;A11030;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0
U9433;SSNA;LT;T14063;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
U9433;SSNA;LT;T14S59;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9433;SSNA;LT;T14007;9;3;0;1;0;1;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0
U9433;SSNA;LA;A14005;10;3;9;5;4;11;0;0;0;0;0;0;9;1;28;16;4;12;0;0;0;0;0;0
U9433;SSNA;LT;T13660;17;7;4;7;0;1;0;0;0;0;0;0;53;13;20;9;0;1;0;0;0;0;0;0
U9433;SSNA;LT;T12058;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9433;SSNA;LT;T13059;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9433;SSNA;LA;A12017;4;0;2;4;1;4;0;0;0;0;0;0;9;0;3;3;2;5;0;0;0;0;0;0
U9433;SSNA;ST;S16021;3;3;12;8;12;7;6;0;0;0;0;0;18;11;22;12;22;9;3;0;0;0;0;0
U9433;SSNA;SF;S16019;7;2;1;2;8;0;0;0;0;0;0;0;14;8;8;7;29;12;1;0;0;0;0;0
U9433;SSNA;LT;T12057;8;8;7;5;1;9;0;0;0;0;0;0;6;4;13;6;0;1;0;0;0;0;0;0
U9433;SSNA;LT;T18867;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0
K8645;SSNA;LT;T12057;7;1;6;0;2;0;0;0;0;0;0;0;5;0;2;0;0;0;0;0;0;0;0;0
K8645;SSNA;LA;A12017;3;0;0;0;0;0;0;0;0;0;0;0;3;1;1;0;0;0;0;0;0;0;0;0
K8645;SSNA;LT;T13059;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
K8645;SSNA;LT;T11008;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
K8645;SSNA;LA;A14005;12;7;1;0;0;0;0;0;0;0;0;0;9;13;1;0;0;0;0;0;0;0;0;0
K8645;SSNA;LT;T14S59;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
K8645;SSNA;LT;T14063;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
K8645;SSNA;LT;T14007;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
K8645;SSNA;RR;N16695;10;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0
K8645;SSNA;RR;N18694;4;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
K8645;SSNA;ST;S16021;6;2;7;10;7;1;0;0;0;0;0;0;25;30;28;13;18;0;0;0;0;0;0;0
K8645;SSNA;ST;S14054;3;0;0;0;0;0;0;0;0;0;0;0;6;7;0;0;0;0;0;0;0;0;0;0
K8645;SSNA;LA;A16028;5;1;0;0;1;1;0;0;0;0;0;0;6;0;0;2;3;0;0;0;0;0;0;0
K8645;SSNA;ST;S18864;0;2;0;0;0;0;0;0;0;0;0;0;1;16;1;0;0;1;0;0;0;0;0;0
K8645;SSNA;LT;T16026;1;2;0;1;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0;0;0;0
CS12322;ERIC;RI;0D0093;0;3;10;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0
CS12322;ERIC;TC;0D0094;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IP10456;SSNA;LT;T13059;0;1;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IP10456;SSNA;LT;T13660;1;0;0;0;0;0;0;0;0;0;0;0;17;1;0;1;5;12;0;0;0;0;0;0
IP10456;SSNA;ST;S00062;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;0;0;0;0;0;0;0
IP10456;SSNA;SI;S18863;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0
IP10456;SSNA;LT;T12058;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0
IP10456;SSNA;LA;A16028;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
IP10456;SSNA;LT;T12057;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
IP10456;SSNA;LA;A14005;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2;0;0;0;0;0;0
IP10456;SSNA;SF;S16019;3;1;0;0;0;0;0;0;0;0;0;0;9;0;1;0;0;0;2;0;0;0;0;0
IP10456;SSNA;SI;S16020;4;0;0;0;1;0;3;0;0;0;0;0;15;2;3;12;0;1;10;0;0;0;0;0
IP10456;SSNA;LA;A18869;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
CS14482;SSNA;LA;A14005;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
AP10082;SSNA;LA;A13870;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AP10082;SSNA;LA;A11030;0;7;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
AP10082;SSNA;LT;T18868;0;12;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0
AP10082;SSNA;LA;A18869;0;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
AP10082;SSNA;LT;T14063;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AP10082;SSNA;LA;A14005;0;12;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0
AP10082;SSNA;LT;T12057;0;9;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0
AP10082;SSNA;LT;T14007;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AP10082;SSNA;LT;T16026;0;37;0;0;0;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;0;0
AP10082;SSNA;LT;T13059;0;11;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
AP10082;SSNA;ST;S16021;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
AP10082;SSNA;LA;A16028;0;13;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0
AP10082;SSNA;ST;S18864;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
IR73;ERIC;RI;0D0397;0;4;32;27;5;9;1;0;0;0;0;0;3;11;58;81;5;19;4;0;0;0;0;0
IR73;ERIC;TC;0D0090;0;1;1;1;2;0;0;0;0;0;0;0;1;1;0;1;2;2;0;0;0;0;0;0
IR73;ERIC;TC;0D0398;0;0;3;5;0;0;0;0;0;0;0;0;1;2;5;2;2;2;0;0;0;0;0;0
IR73;ERIC;RI;0D0093;21;27;22;21;6;0;0;0;0;0;0;0;85;78;92;71;40;8;0;0;0;0;0;0
IR73;ERIC;RI;0D0089;0;0;4;12;14;8;2;0;0;0;0;0;0;0;5;18;25;9;5;0;0;0;0;0
IR73;ERIC;TC;0D0094;22;3;2;1;0;0;0;0;0;0;0;0;42;8;15;1;2;2;0;0;0;0;0;0
U10740;SSNA;LT;T12057;11;4;5;3;3;5;0;0;0;0;0;0;4;1;12;5;1;0;0;0;0;0;0;0
U10740;SSNA;LT;T14007;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U10740;SSNA;LA;A12017;2;0;1;2;1;4;0;0;0;0;0;0;4;2;1;8;1;3;0;0;0;0;0;0
U10740;SSNA;LA;A14005;3;0;0;2;1;3;0;0;0;0;0;0;7;0;0;4;0;10;0;0;0;0;0;0
U10740;SSNA;LA;A18869;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
U10740;SSNA;ST;S16021;16;6;0;5;4;2;4;0;0;0;0;0;14;4;3;7;5;10;13;0;0;0;0;0
U10740;SSNA;LT;T13660;29;6;2;0;1;1;0;0;0;0;0;0;23;10;2;0;1;1;0;0;0;0;0;0
U10740;SSNA;LT;T13059;0;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U10740;SSNA;LA;A16028;6;1;0;4;1;1;1;0;0;0;0;0;9;0;1;5;0;0;0;0;0;0;0;0
U10740;SSNA;LA;A11030;1;0;2;0;0;1;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0
U10740;SSNA;LT;T16024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
U10740;SSNA;SI;S16020;86;23;8;48;40;36;45;0;0;0;0;0;135;55;25;64;55;50;71;0;0;0;0;0
U10740;SSNA;SF;S18866;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U10740;SSNA;SI;S18863;5;2;7;10;5;3;0;0;0;0;0;0;10;9;8;7;1;0;0;0;0;0;0;0
U10740;SSNA;ST;S18864;0;1;1;3;0;0;0;0;0;0;0;0;2;2;0;1;0;0;0;0;0;0;0;0
U10740;SSNA;LT;T11008;14;1;9;2;5;32;0;0;0;0;0;0;20;7;16;5;9;20;0;0;0;0;0;0
U10740;SSNA;LT;T16026;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
U10740;SSNA;LT;T14063;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
U10740;SSNA;SI;S13052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
U10740;SSNA;SI;S14S52;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U10740;SSNA;SF;S16019;2;0;0;1;0;1;1;0;0;0;0;0;3;1;0;2;2;2;5;0;0;0;0;0
CS11099;SSNA;LT;T16024;1;0;0;0;0;0;0;0;0;0;0;0;10;1;0;0;0;0;0;0;0;0;0;0
CS11099;SSNA;LA;A14005;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
CV10071;AFAM;PA;012117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
CV10071;AFAM;EP;013159;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CV10071;AFAM;PA;011121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
CV10071;AFAM;PR;018P01;0;0;0;0;5;7;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
CV14413;AFAM;EA;013EP2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CV14413;AFAM;PD;018PD1;16;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0
CV14413;AFAM;AR;011124;3;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
CV14413;AFAM;PA;012117;1;0;2;0;0;0;0;0;0;0;0;0;0;1;1;2;0;2;0;0;0;0;0;0
CV14413;AFAM;AR;012118;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
CV14413;AFAM;PA;011121;0;0;0;1;0;0;0;0;0;0;0;0;0;4;2;2;4;2;0;0;0;0;0;0
CV14413;AFAM;EA;013160;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
CV14413;AFAM;PR;018P01;4;3;7;7;10;11;14;0;0;0;0;0;2;1;1;0;4;4;10;0;0;0;0;0
CV14347;AFAM;PR;018P01;18;1;6;7;6;8;3;0;0;0;0;0;2;2;2;2;4;1;1;0;0;0;0;0
CV14347;AFAM;PA;011121;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;0;0;0;0;0;0;0;0
CV14347;AFAM;PA;012117;1;0;1;1;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0;0;0;0;0;0
CV14347;AFAM;AR;012118;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CV14347;AFAM;EA;013EP2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
