ISTITUZIONE;CONTRATTO;MACROCATEGORIA;CATEGORIA;TELE_LAVORO_UOMINI;TELE_LAVORO_DONNE;SOGGETTI_TURNAZIONE_UOMINI;SOGGETTI_TURNAZIONE_DONNE;SOGGETTI_REPERIBILITà_UOMINI;SOGGETTI_REPERIBILITà_DONNE;PERS_LAVORO_AGILE_U;PERS_LAVORO_AGILE_D;PERS_COWORKING_U;PERS_COWORKING_D
AG12611;MNST;MM;OP;0;0;1;0;0;0;0;1;0;0
AG12611;ERIC;ND;8L;1;2;0;0;0;0;1;2;0;0
AG12611;ERIC;ND;7L;5;6;0;0;0;0;4;5;0;0
D8393;EN60;ND;LI;0;0;0;0;0;0;13;23;0;0
C8108;RALN;ND;CA;0;0;0;0;0;0;1;0;0;0
C8108;RALN;ND;CC;0;0;4;2;0;2;0;6;0;0
C8108;RALN;ND;CB;0;0;0;0;4;1;1;1;0;0
C8108;RALN;ND;CD;0;0;1;0;0;0;0;2;0;0
N8717;REVA;NF;CB;0;0;0;14;0;0;0;0;0;0
C227;RALN;ND;CD;0;0;0;0;0;0;2;0;0;0
C3990;RALN;ND;CD;0;0;2;0;0;1;1;4;0;0
C3990;RALN;ND;CB;0;0;0;0;0;0;1;0;0;0
C3990;RALN;ND;CC;0;0;3;2;1;2;0;6;0;0
C6921;RALN;ND;CC;0;0;1;0;1;1;0;0;0;0
C6921;RALN;ND;CD;0;0;0;0;1;1;0;0;0;0
C6921;RALN;ND;CB;0;0;0;0;7;0;0;0;0;0
LS12170;LS13;NF;LI;3;7;0;0;0;0;0;0;0;0
C6770;RALN;ND;CA;0;0;1;0;2;0;0;0;0;0
C6770;RALN;ND;CB;0;0;2;0;3;0;0;0;0;0
C6770;RALN;ND;CC;0;0;11;1;11;2;0;0;0;0
C1852;RALN;ND;CC;0;0;1;1;1;2;2;1;0;0
C1852;RALN;ND;CB;0;0;0;0;0;0;0;2;0;0
C1852;RALN;ND;CD;0;0;0;0;0;0;1;0;0;0
C4918;RALN;ND;CC;0;0;3;0;0;0;0;0;0;0
C4918;RALN;ND;CD;0;0;0;1;0;0;0;0;0;0
AS12026;LS13;NF;LI;0;0;0;0;0;0;23;29;0;0
C1222;RALN;ND;CD;0;0;1;0;0;0;0;0;0;0
C1222;RALN;ND;CB;0;0;0;0;0;0;0;1;0;0
C1222;RALN;ND;CC;0;0;2;2;0;2;0;2;0;0
C1342;RALN;ND;CC;2;1;0;0;0;0;0;0;0;0
C1342;RALN;ND;CB;2;2;0;0;0;1;0;0;0;0
C1342;RALN;ND;CD;2;0;0;0;0;0;1;0;0;0
PA90;RALN;ND;CC;0;0;0;0;0;0;0;2;0;0
PA90;RALN;ND;CD;0;0;0;0;0;0;2;0;0;0
K8643;SSNA;ND;LT;0;0;9;12;9;12;0;0;0;0
K8643;SSNA;ND;MV;0;0;11;10;11;10;0;0;0;0
K8643;SSNA;ND;PS;0;0;2;4;2;3;0;0;0;0
OR13699;EPNE;ME;FU;0;0;0;0;0;0;0;1;0;0
OR13699;EPNE;ME;AT;0;0;0;0;0;0;0;2;0;0
C2456;RALN;ND;CD;0;0;0;0;0;0;0;1;0;0
C2456;RALN;ND;CB;0;0;0;0;4;0;0;0;0;0
C2456;RALN;ND;CC;0;0;2;1;0;0;0;2;0;0
C3808;RALN;ND;CB;0;0;0;0;0;1;0;0;0;0
LS12120;LS13;NF;LI;0;0;0;0;0;0;0;1;0;0
C6169;RALN;ND;CC;0;0;1;3;0;1;2;1;0;0
C2852;RALN;ND;CB;0;0;0;0;1;1;0;0;0;0
C2852;RALN;ND;CC;0;0;0;0;1;2;0;4;0;0
C2852;RALN;ND;CD;0;0;0;0;0;0;0;2;0;0
C7542;RALN;ND;CC;0;0;1;1;1;1;0;0;0;0
C7542;RALN;ND;CB;0;0;0;0;0;1;0;0;0;0
C2565;RALN;ND;CB;0;0;0;0;0;0;0;1;0;0
C2565;RALN;ND;CC;0;0;0;0;0;0;0;1;0;0
K8640;SSNA;ND;CH;0;0;0;0;0;0;0;1;0;0
K8640;SSNA;ND;ST;0;0;0;0;0;0;1;1;0;0
K8640;SSNA;ND;LA;0;0;0;0;0;0;4;5;0;0
K8640;SSNA;ND;BI;0;0;0;0;0;0;0;1;0;0
K8640;SSNA;ND;MV;0;0;0;0;0;0;0;3;0;0
C3170;RALN;ND;CC;0;0;2;0;3;0;0;0;0;0
C1392;RALN;ND;CC;2;4;3;2;2;0;0;0;0;0
C1392;RALN;ND;CB;1;1;0;0;7;1;0;0;0;0
C1392;RALN;ND;CD;3;4;1;1;1;2;0;0;0;0
C7923;RALN;ND;CC;0;0;0;0;1;0;0;0;0;0
C7923;RALN;ND;CD;0;0;0;0;0;0;0;1;0;0
P9063;RALN;ND;CC;0;0;14;5;20;11;4;5;0;0
P9063;RALN;ND;CB;0;0;0;0;50;1;7;7;0;0
P9063;RALN;ND;CD;0;0;1;1;2;1;4;8;0;0
C5591;RALN;ND;CB;0;0;0;0;2;1;0;0;0;0
C5591;RALN;ND;CC;0;0;8;5;1;0;0;0;0;0
C1992;RALN;ND;CD;0;0;1;0;0;0;0;0;0;0
C1992;RALN;ND;CC;0;0;4;2;0;0;0;0;0;0
C4101;RALN;ND;CD;1;1;1;0;1;0;0;0;0;0
C4101;RALN;ND;CC;1;1;5;0;6;0;0;0;0;0
C4101;RALN;ND;CB;0;0;0;0;1;0;0;0;0;0
C1866;RALN;ND;CD;0;0;0;1;1;1;0;0;0;0
C1866;RALN;ND;CC;0;0;0;1;2;2;0;0;0;0
V12460;RALN;ND;CB;0;0;0;0;0;0;2;5;0;0
V12460;RALN;ND;CD;0;0;0;0;0;0;5;14;0;0
V12460;RALN;ND;CC;0;0;0;0;0;0;5;22;0;0
C2520;RALN;ND;CB;0;0;3;0;16;0;0;0;0;0
C2520;RALN;ND;CD;0;0;1;0;3;1;0;0;0;0
C2520;RALN;ND;CA;0;0;1;0;1;0;0;0;0;0
C2520;RALN;ND;CC;0;0;11;9;15;14;0;0;0;0
Q9180;UNIV;ND;CD;0;0;0;0;0;0;19;59;0;0
Q9180;UNIV;ND;CE;0;0;0;0;0;0;0;3;0;0
Q9180;UNIV;ND;CC;0;0;0;0;0;0;24;117;0;0
Q9180;UNIV;ND;CB;0;0;0;0;0;0;2;4;0;0
C4788;RALN;ND;CD;0;0;1;0;0;0;0;0;0;0
C4788;RALN;ND;CB;0;1;0;0;1;0;0;0;0;0
C4788;RALN;ND;CC;0;0;8;1;0;1;0;0;0;0
C516;RALN;ND;CC;0;0;1;3;0;0;0;0;0;0
C3773;RALN;ND;CD;0;0;1;1;0;1;3;7;0;0
C3773;RALN;ND;CC;0;0;5;4;6;4;3;7;0;0
C3773;RALN;ND;CB;0;0;0;6;0;0;1;1;0;0
V12811;RALN;ND;CD;1;3;0;0;0;0;30;61;0;0
V12811;RALN;ND;CC;4;29;0;0;0;0;34;97;0;0
V12811;RALN;ND;CB;2;7;0;0;0;0;5;7;0;0
C2928;RALN;ND;CC;0;0;12;4;14;5;6;20;0;0
C2928;RALN;ND;CB;0;0;0;0;10;0;2;4;0;0
C2928;RALN;ND;CD;0;0;7;0;8;7;5;23;0;0
C7430;RALN;ND;CC;0;0;4;1;0;0;0;1;0;0
C7328;RALN;ND;CC;0;0;0;0;0;0;0;1;0;0
UC11816;RALN;ND;CD;0;0;0;0;0;0;3;4;0;0
UC11816;RALN;ND;CC;0;0;0;0;0;0;1;7;0;0
OL13828;EPNE;ME;AT;0;0;0;0;0;0;0;4;0;0
OL13828;EPNE;ME;FU;0;0;0;0;0;0;1;4;0;0
C4276;RALN;ND;CB;0;0;0;0;1;0;0;0;0;0
C4276;RALN;ND;CC;0;0;8;4;8;4;0;0;0;0
C4276;RALN;ND;CD;0;0;1;0;1;0;0;0;0;0
C6543;RALN;ND;CC;0;0;2;2;0;0;0;0;0;0
IP10448;RALN;ND;CB;0;0;0;4;0;0;0;0;0;0
IP10448;RALN;ND;CC;0;0;2;2;0;0;0;0;0;0
C2668;RALN;ND;CD;0;0;0;0;0;0;0;1;0;0
C6243;RALN;ND;CD;0;0;0;0;1;0;2;2;0;0
C6243;RALN;ND;CB;0;0;0;0;1;0;0;0;0;0
C6243;RALN;ND;CC;0;0;2;2;1;1;1;4;0;0
C3231;RALN;ND;CC;0;0;2;1;0;0;0;0;0;0
C3148;RALN;ND;CD;0;0;0;0;0;0;1;3;0;0
C735;RALN;ND;CD;0;1;0;0;0;0;0;0;0;0
C735;RALN;ND;CC;1;0;0;0;0;0;0;0;0;0
P10790;RALN;ND;CD;0;0;1;0;1;0;0;0;0;0
P10790;RALN;ND;CB;0;0;1;0;1;0;1;0;0;0
P10790;RALN;ND;CA;0;0;2;0;0;0;0;0;0;0
P10790;RALN;ND;CC;0;0;3;0;3;0;0;0;0;0
Q10425;UNIV;ND;CD;0;0;0;0;0;0;2;14;0;0
Q10425;UNIV;ND;CC;0;0;0;0;0;0;2;17;0;0
C2870;PRBZ;NF;CB;0;0;0;0;3;0;0;0;0;0
C2870;PRBZ;NF;CC;0;0;0;0;1;0;0;0;0;0
C5461;RALN;ND;CB;0;0;1;0;10;0;0;2;0;0
C5461;RALN;ND;CD;0;0;2;0;6;1;0;0;0;0
C5461;RALN;ND;CC;0;0;16;9;14;10;0;4;0;0
C758;RALN;ND;CC;0;0;8;4;7;3;0;0;0;0
C758;RALN;ND;CB;0;0;0;0;1;1;0;0;0;0
C758;RALN;ND;CD;0;0;0;0;4;0;0;0;0;0
C5305;RALN;ND;CB;0;0;0;0;0;1;0;0;0;0
C7998;RALN;ND;CB;0;0;0;0;0;0;0;1;0;0
C7235;RALN;ND;CB;1;1;0;0;0;0;0;0;0;0
C7235;RALN;ND;CC;2;8;0;0;0;0;0;0;0;0
C7235;RALN;ND;CD;0;3;0;0;0;0;0;0;0;0
C2010;REVA;NF;CD;0;1;0;0;0;0;0;0;0;0
C2010;REVA;NF;CC;0;0;1;2;0;0;0;0;0;0
IP10537;RALN;ND;CB;0;0;3;18;1;8;0;1;0;0
IP10537;RALN;ND;CC;0;0;0;0;0;0;0;1;0;0
IP10537;RALN;ND;CD;0;0;0;3;0;0;0;0;0;0
C5259;RALN;ND;CC;0;0;0;0;0;1;0;0;0;0
C5259;RALN;ND;CB;0;0;0;0;0;1;0;0;0;0
C2989;RALN;ND;CD;0;0;11;7;13;5;0;2;0;0
C2989;RALN;ND;CC;0;0;65;71;55;54;0;9;0;0
C2989;RALN;ND;CB;0;0;13;20;13;2;1;6;0;0
C6765;RALN;ND;CC;0;0;3;2;4;3;0;0;0;0
C2757;RALN;ND;CC;0;0;3;3;2;2;0;0;0;0
C2757;RALN;ND;CB;0;0;0;0;0;1;0;0;0;0
C2757;RALN;ND;CD;0;0;1;0;1;1;0;0;0;0
C739;RALN;ND;CC;0;0;5;3;1;1;0;0;0;0
C739;RALN;ND;CD;0;0;1;0;0;1;1;0;0;0
P9043;RALN;ND;CB;0;0;2;0;24;0;11;17;0;0
P9043;RALN;ND;CC;0;0;47;7;63;7;34;49;0;0
P9043;RALN;ND;CD;0;0;6;1;13;2;16;26;0;0
C7397;RALN;ND;CC;0;0;15;2;0;0;0;0;0;0
C7397;RALN;ND;CD;0;0;1;0;0;0;0;0;0;0
C3436;RALN;ND;CC;0;0;3;1;1;1;0;0;0;0
C6277;RALN;ND;CC;1;15;5;0;2;1;0;0;0;0
C6277;RALN;ND;CD;2;3;0;0;1;0;0;0;0;0
C6277;RALN;ND;CB;0;2;0;0;2;0;0;0;0;0
LS12066;LS13;NF;LI;0;0;0;0;5;0;0;0;0;0
C5791;REVA;NF;CD;0;0;0;0;0;0;0;1;0;0
C2960;RALN;ND;CC;0;0;0;0;0;2;0;0;0;0
C628;RALN;ND;CB;0;0;9;0;14;1;0;0;0;0
C628;RALN;ND;CD;0;0;0;0;0;2;0;0;0;0
C628;RALN;ND;CC;0;0;31;11;36;11;0;0;0;0
C7758;RALN;ND;CB;0;0;0;0;3;2;0;0;0;0
C7758;RALN;ND;CD;0;0;1;0;0;0;0;0;0;0
C7758;RALN;ND;CC;0;0;1;1;0;2;0;0;0;0
IP11050;PRTN;NF;CB;0;0;4;33;0;0;0;0;0;0
IP11050;PRTN;NF;CC;0;0;1;8;0;0;0;0;0;0
C963;RALN;ND;CC;19;77;340;309;244;177;248;704;0;0
C963;RALN;ND;CA;0;0;0;1;0;0;3;0;0;0
C963;RALN;ND;CB;3;26;90;406;6;7;50;175;0;0
C963;RALN;ND;CD;5;28;19;33;16;12;189;480;0;0
LS12297;LS13;NF;LI;70;57;147;25;730;308;1355;787;0;0
C1505;RALN;ND;CC;0;0;0;0;1;1;0;0;0;0
C500;RALN;ND;CB;0;0;0;0;0;0;0;1;0;0
C500;RALN;ND;CA;0;0;0;0;0;0;1;0;0;0
P9091;RALN;ND;CC;0;0;5;2;2;0;1;9;0;0
P9091;RALN;ND;CB;0;0;0;0;0;0;1;2;0;0
P9091;RALN;ND;CD;0;0;1;0;4;0;5;18;0;0
C6815;RALN;ND;CC;0;0;4;1;0;0;0;0;0;0
C6605;RALN;ND;CC;0;0;0;0;1;0;0;0;0;0
C6605;RALN;ND;CB;0;0;0;0;3;0;0;0;0;0
C3065;RALN;ND;CB;0;0;0;0;5;1;0;0;0;0
C3065;RALN;ND;CC;0;0;85;29;77;15;0;0;0;0
C3065;RALN;ND;CD;0;0;3;0;3;0;0;0;0;0
C7764;RALN;ND;CD;0;0;0;0;0;0;0;1;0;0
C7764;RALN;ND;CB;0;0;0;0;2;0;0;0;0;0
C7764;RALN;ND;CC;0;0;8;2;8;2;2;3;0;0
IC11008;PRTN;NF;VD;0;0;0;0;0;0;0;1;0;0
IC11008;PRTN;NF;CC;0;0;0;0;0;0;1;3;0;0
U10326;SSNA;ND;LT;0;0;615;1368;325;99;0;0;0;0
U10326;SSNA;ND;DP;0;0;0;0;1;0;0;0;0;0
U10326;SSNA;ND;MD;0;0;0;0;589;661;0;0;0;0
U10326;SSNA;ND;SV;0;0;8;7;132;114;0;0;0;0
U10326;SSNA;ND;PS;0;0;0;0;1;2;0;0;0;0
U10326;SSNA;ND;PL;0;0;0;1;0;0;0;0;0;0
U10326;SSNA;ND;LA;0;0;33;93;2;1;0;0;0;0
U10326;SSNA;ND;SI;0;0;1022;3501;509;1310;0;0;0;0
U10326;SSNA;ND;ST;0;0;181;260;126;168;0;0;0;0
U10326;SSNA;ND;SF;0;0;6;63;0;1;0;0;0;0
U10326;SSNA;ND;FM;0;0;0;0;1;11;0;0;0;0
U10326;SSNA;ND;BI;0;0;0;0;15;24;0;0;0;0
U10326;SSNA;ND;MV;0;0;0;0;62;49;0;0;0;0
C592;RALN;ND;CB;0;0;5;3;0;0;0;0;0;0
C592;RALN;ND;CA;0;0;1;1;0;0;0;0;0;0
C592;RALN;ND;CC;0;0;4;25;0;0;0;0;0;0
C592;RALN;ND;CD;0;0;3;5;0;0;0;0;0;0
C7943;RALN;ND;CC;0;0;2;1;0;0;0;0;0;0
IP10550;RALN;ND;CB;0;0;0;2;0;0;0;0;0;0
V13259;RALN;ND;CD;0;0;0;0;0;0;2;9;0;0
V13259;RALN;ND;CA;0;0;0;0;0;0;1;1;0;0
V13259;RALN;ND;CB;0;0;0;0;0;0;0;3;0;0
V13259;RALN;ND;CC;0;3;0;0;0;0;8;33;0;0
C2702;RALN;ND;CC;0;0;0;0;0;0;0;1;0;0
D8342;RALN;ND;CB;0;2;0;0;2;1;3;4;0;0
D8342;RALN;ND;CD;0;7;0;0;0;0;33;36;0;0
D8342;RALN;ND;CC;2;11;0;0;0;0;16;40;0;0
OL13017;EPNE;ME;AT;0;0;0;0;0;0;0;4;0;0
C7827;REVA;NF;CB;0;0;2;0;0;0;0;0;0;0
C7827;REVA;NF;CC;0;0;5;0;0;0;0;0;0;0
AG11796;MNST;MM;AT;0;0;0;0;0;0;1;2;0;0
AG11796;MNST;MM;FU;0;0;0;0;0;0;9;20;0;0
C446;RALN;ND;CC;0;0;0;1;2;0;1;0;0;0
C446;RALN;ND;CD;0;0;0;1;0;0;0;0;0;0
C446;RALN;ND;CB;0;0;0;0;1;0;0;1;0;0
C3807;RALN;ND;CD;0;0;2;0;2;0;0;0;0;0
C3807;RALN;ND;CA;0;0;3;0;3;0;0;0;0;0
C3807;RALN;ND;CC;0;0;0;1;3;2;0;0;0;0
C6946;RALN;ND;CC;0;0;2;0;0;0;0;0;0;0
C4732;REVA;NF;CB;0;0;0;0;2;0;0;0;0;0
C4732;REVA;NF;CC;0;0;0;0;2;0;0;0;0;0
U12350;SSNA;ND;DT;0;0;0;0;0;0;1;0;0;0
U12350;SSNA;ND;MV;0;0;0;0;24;29;0;0;0;0
U12350;SSNA;ND;CH;0;0;0;0;3;1;0;0;0;0
U12350;SSNA;ND;DP;0;0;0;0;0;0;0;1;0;0
U12350;SSNA;ND;SV;0;0;142;64;146;62;1;2;0;0
U12350;SSNA;ND;LT;0;0;342;1549;101;96;7;11;0;0
U12350;SSNA;ND;DA;0;0;0;0;0;0;2;4;0;0
U12350;SSNA;ND;BI;0;0;0;0;2;23;0;1;0;0
U12350;SSNA;ND;SI;0;0;814;3357;444;1499;0;1;0;0
U12350;SSNA;ND;ST;0;0;179;312;111;166;0;0;0;0
U12350;SSNA;ND;SF;0;0;6;33;0;0;0;0;0;0
U12350;SSNA;ND;LP;0;0;0;0;3;0;0;0;0;0
U12350;SSNA;ND;FM;0;0;0;0;9;31;0;0;0;0
U12350;SSNA;ND;LA;0;0;3;8;0;2;35;112;0;0
U12350;SSNA;ND;MD;0;0;1;0;622;630;0;1;0;0
N10882;PRTN;NF;CD;0;1;0;0;0;0;0;8;0;0
N10882;PRTN;NF;CC;0;1;0;0;0;0;1;10;0;0
N10882;PRTN;NF;CB;0;0;0;0;0;0;0;2;0;0
N10730;RALN;ND;CC;0;0;0;0;1;1;0;1;0;0
N10730;RALN;ND;CD;0;0;0;0;0;0;0;1;0;0
C3578;RALN;ND;CC;0;0;4;2;0;2;0;0;0;0
C3578;RALN;ND;CD;0;0;1;0;0;1;0;0;0;0
ER10389;REVA;NF;PC;0;0;0;0;0;0;0;4;0;0
C5601;RALN;ND;CB;0;0;0;0;2;0;0;0;0;0
C5601;RALN;ND;CC;0;0;0;0;1;2;0;0;0;0
C2743;PRBZ;NF;CB;0;0;0;0;4;0;0;0;0;0
C4268;RALN;ND;CD;0;0;1;1;2;0;0;1;0;0
C4268;RALN;ND;CB;0;0;0;0;4;4;0;0;0;0
C4268;RALN;ND;CC;0;0;18;6;6;1;0;0;0;0
C4683;RALN;ND;CB;0;0;0;0;1;0;0;0;0;0
C4683;RALN;ND;CC;0;0;0;0;0;1;0;0;0;0
C4683;RALN;ND;CD;0;0;0;0;0;1;0;0;0;0
C2927;RALN;ND;CC;0;0;3;0;2;0;0;0;0;0
C8307;RALN;ND;CB;0;0;8;7;0;0;0;2;0;0
C1039;RALN;ND;CD;0;0;0;0;0;0;0;13;0;0
C1039;RALN;ND;CB;0;0;0;0;0;0;0;6;0;0
C1039;RALN;ND;CC;0;0;0;0;0;0;4;11;0;0
N8735;RALN;ND;CC;0;0;0;0;0;0;1;0;0;0
C4803;RALN;ND;CC;0;0;4;2;0;0;0;0;0;0
C4803;RALN;ND;CD;0;0;0;1;0;0;0;0;0;0
C4803;RALN;ND;CB;0;0;1;3;0;0;0;0;0;0
C4803;RALN;ND;CA;0;0;2;0;0;0;0;0;0;0
C315;RALN;ND;CD;0;0;2;1;0;1;2;11;0;0
C315;RALN;ND;CB;0;0;0;0;1;0;0;3;0;0
C315;RALN;ND;CC;0;0;11;10;0;3;3;12;0;0
C1818;RALN;ND;CC;0;0;0;0;0;0;1;0;0;0
C1818;RALN;ND;CD;0;0;0;0;0;0;0;1;0;0
C2811;REFR;SC;CD;0;2;0;0;0;1;0;0;0;0
C4171;RALN;ND;CD;0;0;2;0;4;0;0;0;0;0
C4171;RALN;ND;CC;0;0;13;5;17;5;0;0;0;0
C5870;RALN;ND;CD;0;0;1;0;0;0;0;0;0;0
C5870;RALN;ND;CB;0;0;3;0;0;0;0;0;0;0
C5870;RALN;ND;CA;0;0;3;0;0;0;0;0;0;0
C5870;RALN;ND;CC;0;0;4;2;0;0;0;0;0;0
C3005;RALN;ND;CD;0;0;0;0;2;0;0;0;0;0
C3005;RALN;ND;CB;0;0;0;0;5;2;0;0;0;0
C3005;RALN;ND;CC;0;0;7;5;3;0;1;0;0;0
UC10147;RALN;ND;CC;0;0;5;5;0;0;0;0;0;0
UC10147;RALN;ND;CD;0;0;4;0;0;0;0;0;0;0
C7625;RALN;ND;CC;0;0;14;0;16;4;2;8;0;0
C7625;RALN;ND;CB;0;0;0;0;7;1;0;0;0;0
C7625;RALN;ND;CD;0;0;3;4;4;1;2;8;0;0
C7625;RALN;ND;CA;0;0;0;0;0;0;1;0;0;0
C5810;RALN;ND;CC;0;0;11;0;12;1;0;0;0;0
C5810;RALN;ND;CB;0;0;0;0;1;0;0;0;0;0
C3627;RALN;ND;CD;0;0;0;0;1;0;0;0;0;0
C3627;RALN;ND;CB;0;0;0;0;3;1;0;2;0;0
C3627;RALN;ND;CC;0;0;0;0;8;5;0;0;0;0
C6417;RALN;ND;PC;0;0;0;0;0;0;0;1;0;0
C1890;RALN;ND;CB;0;0;7;0;0;0;0;0;0;0
C1890;RALN;ND;CD;0;0;1;0;1;0;0;0;0;0
C1890;RALN;ND;CC;0;0;11;11;4;13;0;0;0;0
R9813;RALN;ND;CA;0;0;0;0;0;0;1;0;0;0
R9813;RALN;ND;CB;1;2;0;0;0;0;2;22;0;0
R9813;RALN;ND;CC;11;51;0;0;17;19;203;378;0;0
R9813;RALN;ND;CD;29;62;0;0;23;16;534;808;0;0
R9813;RALN;ND;CD;0;1;0;0;0;0;29;69;0;0
R9813;RALN;ND;CC;0;5;0;0;0;0;27;55;0;0
R9813;RALN;ND;CB;9;55;0;0;26;11;79;257;0;0
C5218;PRBZ;NF;CB;0;0;1;0;6;0;0;0;0;0
V12588;RALN;ND;CD;1;1;0;0;0;0;1;0;0;0
V12588;RALN;ND;CB;0;2;0;0;0;0;1;1;0;0
V12588;RALN;ND;CC;1;4;0;0;0;0;0;2;0;0
IP10611;RALN;ND;CC;0;0;0;1;0;0;0;0;0;0
IP10611;RALN;ND;CB;0;0;17;88;0;0;0;0;0;0
IP10611;RALN;ND;CD;0;0;3;18;0;0;0;0;0;0
LS11980;LS13;NF;LI;0;0;0;0;1;0;34;30;0;0
LS12855;LS13;NF;LI;0;0;0;0;0;0;1;0;0;0
C4718;REFR;SC;CD;0;0;0;0;0;0;0;1;0;0
C1264;RALN;ND;CB;5;8;48;2;23;2;19;30;0;0
C1264;RALN;ND;CC;5;9;196;41;173;52;71;76;0;0
C1264;RALN;ND;CD;0;3;8;5;22;13;18;69;0;0
C1264;RALN;ND;CA;0;1;20;3;4;1;0;1;0;0
OL13043;EPNE;ME;FU;0;0;0;0;0;0;0;1;0;0
C6074;RALN;ND;CD;0;0;0;0;0;0;2;0;0;0
C5697;RALN;ND;CB;0;0;0;0;0;1;0;0;0;0
C5697;RALN;ND;CD;0;0;0;1;0;1;0;0;0;0
C5697;RALN;ND;CC;0;0;3;5;0;0;0;1;0;0
FS12186;LS13;NF;LI;1;1;33;34;0;0;220;316;0;0
C2598;RALN;ND;CC;0;0;0;0;1;0;0;0;0;0
C2598;RALN;ND;CB;0;0;0;0;3;0;0;0;0;0
C2598;RALN;ND;CD;0;0;0;0;3;1;1;0;0;0
C5189;RALN;ND;CC;0;0;3;2;0;2;0;0;0;0
C2394;REFR;SC;CC;0;0;0;0;0;0;0;2;0;0
C2394;REFR;SC;CB;0;0;0;0;0;0;0;1;0;0
C8001;RALN;ND;CD;0;0;0;0;0;0;0;22;0;0
C8001;RALN;ND;CC;0;0;0;0;0;0;4;38;0;0
C8001;RALN;ND;CB;0;0;0;0;0;0;0;53;0;0
C3212;PRBZ;NF;CC;0;0;4;0;4;0;1;5;0;0
P9113;RALN;ND;CB;0;0;0;0;23;0;1;1;0;0
P9113;RALN;ND;CC;0;0;3;2;7;0;1;1;0;0
P9113;RALN;ND;CD;0;0;0;0;2;0;2;5;0;0
F8522;EPNE;ME;MD;1;0;0;0;0;0;50;87;0;0
F8522;EPNE;ME;OP;7;13;0;0;0;0;117;59;0;0
F8522;ERIC;ND;TC;0;0;0;0;0;0;80;16;0;0
F8522;EPNE;ME;FU;35;141;0;0;0;0;704;1923;0;0
F8522;EPNE;ME;PC;0;0;0;0;0;0;3;4;0;0
F8522;ERIC;ND;6L;1;6;0;0;0;0;57;64;0;0
F8522;ERIC;ND;RI;0;0;0;0;0;0;68;104;0;0
F8522;ERIC;ND;7L;2;16;0;0;0;0;66;138;0;0
F8522;EPNE;ME;AT;34;81;0;0;0;0;266;478;0;0
F8522;ERIC;ND;8L;3;1;0;0;0;0;28;29;0;0
F8522;EPNE;ME;AP;7;3;0;0;0;0;201;151;0;0
F8522;ERIC;ND;4L;2;2;0;0;0;0;61;30;0;0
F8522;ERIC;ND;5L;1;0;0;0;0;0;26;33;0;0
D8370;EN60;ND;LI;6;8;0;0;0;0;0;0;0;0
UC10745;RALN;ND;CD;0;0;0;0;1;0;0;0;0;0
UC10745;RALN;ND;CC;0;0;0;0;1;0;0;0;0;0
C1181;RALN;ND;CC;0;0;5;3;11;3;0;0;0;0
C1181;RALN;ND;CA;0;0;0;0;2;0;0;0;0;0
C1181;RALN;ND;CB;0;0;0;0;4;0;0;0;0;0
AU11872;AUIN;ND;LI;0;0;0;0;0;0;7;10;0;0
C1609;RALN;ND;CC;0;0;0;0;0;1;0;0;0;0
LS12157;LS13;NF;LI;0;0;0;0;0;0;5;5;0;0
C715;RALN;ND;CB;0;0;0;0;0;1;0;0;0;0
C715;RALN;ND;CC;0;0;6;0;6;0;0;0;0;0
C930;RALN;ND;CC;0;0;4;2;7;3;0;2;0;0
C930;RALN;ND;CD;0;0;1;0;1;0;1;1;0;0
C3526;RALN;ND;CA;0;0;0;0;1;0;0;0;0;0
C3526;RALN;ND;CD;0;0;0;0;3;0;0;0;0;0
C3526;RALN;ND;CC;0;0;2;1;3;1;0;0;0;0
C3526;RALN;ND;CB;0;0;0;0;0;1;0;0;0;0
Q9181;UNIV;ND;CB;0;0;0;0;0;0;41;43;0;0
Q9181;UNIV;ND;CD;0;0;0;0;0;0;60;79;0;0
Q9181;UNIV;ND;CE;0;0;0;0;0;0;3;12;0;0
Q9181;UNIV;ND;CC;0;0;0;0;0;0;100;131;0;0
C5266;RALN;ND;CB;0;0;0;0;0;2;0;0;0;0
C5891;PRBZ;NF;CB;0;0;3;0;3;0;0;0;0;0
C6995;PRBZ;NF;CB;0;0;2;0;2;0;0;0;0;0
C6448;RALN;ND;CD;0;0;0;0;0;0;0;1;0;0
C7995;RALN;ND;CB;0;0;3;1;0;0;0;0;0;0
C7995;RALN;ND;CC;0;0;27;12;0;0;12;24;0;0
C7995;RALN;ND;CD;0;0;4;2;2;1;4;26;0;0
C3861;RALN;ND;CC;0;0;3;1;1;0;0;0;0;0
C3861;RALN;ND;CB;0;0;0;0;1;0;0;0;0;0
C3861;RALN;ND;CD;0;0;1;0;1;0;0;0;0;0
C6371;RALN;ND;CD;0;0;1;2;0;0;0;0;0;0
C6371;RALN;ND;CC;0;0;10;24;0;0;0;0;0;0
C6371;RALN;ND;CA;0;0;0;1;0;0;0;0;0;0
C6371;RALN;ND;CB;0;0;1;8;0;0;0;0;0;0
C5263;RALN;ND;CD;0;0;3;0;8;4;0;0;0;0
C5263;RALN;ND;CA;0;0;1;0;0;0;0;0;0;0
C5263;RALN;ND;CB;0;0;6;1;7;4;0;0;0;0
C5263;RALN;ND;CC;0;0;46;12;55;21;0;0;0;0
